@relation name

@attribute avg_hover_time numeric
@attribute arrival_time numeric
@attribute clicks numeric
@attribute clickthroughs numeric
@attribute hovers numeric
@attribute unclicked_hovers numeric
@attribute max_hover_time numeric
@attribute cursor_trail numeric
@attribute cursor_movement numeric
@attribute cursor_speed numeric
@attribute position numeric
@attribute relevance {bad,good}

@data
1,0.485369,0.071429,0.071429,1,0.928571,0.458423,134.974443,0.598092,0.028983,4,bad
0.631547,0.52451,0.028395,0.018519,0.877493,0.981481,0.464833,155.616274,0.627865,1,1,bad
1,1,0.333333,0.333333,1,0.666667,1,362.580738,1,0.555109,22,good
1,0.413898,0,0,1,1,1,170.190368,0.072243,1,195,bad
0.415006,0.110946,0.071429,0.142857,0.642857,0.857143,0.236627,128.762049,0.335088,0.03426,5,bad
1,0.524136,1,0,0.25,1,1,236.050909,1,0.30667,19,bad
0.433561,0.135616,0.5,0,0.5,1,0.862161,320.826498,0.591896,0.704191,16,bad
0.718696,0.177247,0,0.066667,0.683077,0.933333,0.619801,161.889347,0.54297,0.106842,5,bad
0.322179,1,0,0.02381,0.627178,0.97619,0.379048,93.011004,0.174823,0.122737,5.095238,bad
0.420697,0.081472,0,0,1,1,0.23599,110.333333,0.542766,0.114204,3,bad
0.644078,0.468332,0,0,0.666667,1,0.222357,117.594534,0.830962,0.079505,9,bad
0.344382,1,0,0.133333,0.65641,0.866667,0.160414,164.887347,1,0.413866,8.133333,bad
1,1,0,0,1,1,1,46,1,1,7,bad
0.441785,0.968883,0,0,1,1,0.441785,166,0.441785,1,6,bad
0.809185,1,0,0,1,1,0.809185,29,0.809185,0.779098,8,bad
0.326217,0.345784,0,0,1,1,0.326217,193.199026,0.65814,1,9,bad
1,1,0,0,1,1,1,233.020594,1,0.793793,11,bad
0.134433,0.060904,0,0,0.482759,1,0.055154,97.258623,0.376085,1,5.833333,bad
1,0.355348,0,0,1,1,1,435.500781,1,1,3,bad
0.014559,1,0,0,1,1,0.014559,5,0.01626,0.706084,1,bad
1,0.323177,0,0,0.5,1,1,102,0.137517,1,144,bad
0.008811,0.843049,0,0,1,1,0.008811,65.030762,0.061049,0.787254,12,bad
1,0.353067,0,0,1,1,1,847.139243,1,0.626084,8,bad
0.595547,0.122255,0.166667,0.055556,1,0.944444,0.419597,212.874339,0.696117,1,3.166667,bad
0.762025,0.300221,0.136364,0.212121,0.743802,0.787879,0.592319,232.8844,1,1,3.636364,bad
1,1,0,0,1,1,1,131,1,0.192155,10,bad
0.647059,0.738747,0,0,1,1,0.647059,88.391176,0.254902,0.508646,3,bad
0.119786,1,0,0,1,1,0.227451,137.325007,0.119786,1,12,bad
1,1,0,0,1,1,1,86.571475,1,1,19.333333,bad
1,1,0,0,1,1,1,43,1,1,124,bad
1,1,0,0,1,1,1,32,0.014286,1,123,bad
1,1,0,0,1,1,1,447.984906,1,1,0,bad
1,1,0,0,1,1,1,59.228372,1,1,3,bad
0.001019,0.998304,0,0,1,1,0.001019,10.29563,0.007064,1,10,bad
0.838482,0.599844,0.044898,0.030612,1,0.969388,0.852439,174.359144,0.662327,0.872489,0,bad
1,0.651659,0.059211,0.017544,1,0.982456,1,183.743961,0.554249,1,1,bad
0.663565,0.35324,0.05,0.05,0.701484,0.95,0.445147,96.517825,0.670053,0.058485,7.35,bad
0.659784,1,0,0,1,1,0.659784,585.793528,1,0.048947,117,bad
1,0.259709,0,0,0.5,1,1,57.008771,1,0.091636,0,bad
0.028594,1,0,0,1,1,0.037094,149.470142,0.24026,1,10,bad
0.419964,0.729481,0,0,0.5,1,0.419964,102,0.419964,0.211858,4,bad
0.348106,1,0,0,1,1,0.348106,181.09942,0.09025,1,0,bad
1,0.040442,0,0,1,1,1,74,1,0.036877,1,bad
0.381467,0.337537,0,0,0.690855,1,0.303267,134.452157,0.322244,0.092486,10.727273,bad
1,0.504597,0,0,1,1,1,0,1,1,3,bad
0.166667,1,0,0,1,1,0.166667,0,1,1,6,bad
0.311845,0.371501,0,0,1,1,0.311845,33,0.311845,0.052736,2,bad
0.260866,0.412264,0,0,1,1,0.733187,125.595927,0.850575,1,0,bad
1,0.8684,0.072619,0.12619,0.989104,0.87381,1,270.004772,0.694315,0.346688,3,bad
1,0.07653,0,0,1,1,1,121.923723,1,0.388457,14,bad
0.6704,1,0,0,0.666667,1,0.467454,88,0.280374,1,18,bad
0.072941,1,0,0,1,1,0.069724,87.515963,0.934579,0.29835,20,bad
0.509971,0.915157,0,0,0.666667,1,0.33565,0,0,0,19,bad
1,1,0,1,1,0,1,52.870957,1,1,6,good
0.953787,0.085353,0.4,0,1,1,1,141.504127,1,0.06744,3,bad
0.115855,0.097691,0,0.083333,0.352941,0.916667,0.149583,322.141293,0.279946,0.403192,8,bad
1,0.398475,0,0.333333,1,0.666667,1,116.0408,1,0.227987,10,bad
0.083573,1,0,0,0.333333,1,0.042432,118.680243,0.233173,1,12,bad
1,0.171087,0,0.125,1,0.875,1,477.77347,1,1,1,bad
0.301493,0.360732,0,0,0.444444,1,0.118492,166.002913,0.623196,0.787296,2,bad
0.164956,1,0,0,0.444444,1,0.064831,67.102272,0.417013,0.3382,6,bad
1,1,0,0,1,1,1,0,1,1,12,bad
1,0.888136,0,0,1,1,1,0,1,1,10,bad
1,1,0,0,1,1,1,23.5,1,1,6.5,bad
0.486942,0.190107,0.05,0.1,0.609639,0.9,0.304727,146.062762,0.673161,0.190144,7.1,bad
1,1,0,0,0.333333,1,0.395232,0,0,0,3,bad
1,0.890254,0,0,0.333333,1,0.801757,0,0,0,0,bad
0.47783,0.23345,0,0,1,1,1,26,1,1,7,bad
1,0.119052,0,0,1,1,1,24,1,0.003718,4,bad
1,1,0,0,1,1,1,675.77881,1,1,1,bad
1,1,0,0,1,1,1,0,1,1,24,bad
0.727846,0.484728,0,0,0.888889,1,0.374,216.466919,0.602211,0.734157,0,bad
0.882826,0.160572,0.666667,0,1,1,0.784777,311.311653,1,0.386105,11,bad
0.09305,1,0,0,0.333333,1,0.047244,153.759553,0.259615,1,9,bad
1,1,0,0,1,1,1,108.235282,1,1,1,bad
0.013113,1,0,0,0.333333,1,0.007413,172.884354,0.897196,0.613936,13,bad
0.295861,0.240356,0,0,0.333333,1,0.167246,173,0.308411,1,15,bad
0.609307,1,0,0.1,1,0.9,0.623234,242.753736,1,1,2,bad
0.083168,0.144917,0,0,0.833333,1,0.083168,0,0,0,11,bad
1,0.433494,0,0,1,1,1,132,0.002375,1,8,bad
0.019324,0.362377,0,0,0.2,1,0.013919,154.638288,0.019324,1,2,bad
1,0.071375,0,0,0.2,1,0.720313,118.359621,1,0.01479,4,bad
0.938254,0.055878,0,1,0.333333,0,0.476378,172.705138,1,0.254313,8,bad
0.626554,0.629066,0,0,0.333333,1,0.354181,37,0.11215,0.58815,22,bad
1,1,0,0,0.333333,1,1,24,0.056075,0.763006,23,bad
0.423713,1,0,0,0.333333,1,0.239518,0,0,0,21,bad
0.92933,0.031022,0,0,0.529412,1,0.638148,177.979373,1,0.022668,12,bad
1,1,0,0,1,1,1,22.090722,1,1,18,bad
1,1,0.2,0.2,1,0.8,1,116.324013,1,1,2,bad
1,1,0,1,1,0,1,438.868404,1,1,63,bad
0.026371,0.998686,0,0,1,1,0.026371,24.020824,0.05764,0.949584,60,bad
0.31128,0.538955,0,0,0.444444,1,0.122338,160.561294,0.427576,0.905786,4,bad
0.440066,0.476229,0,0,0.444444,1,0.172954,51.193958,1,0.056816,3,bad
1,1,0,0,1,1,1,102.000575,1,1,0,bad
0.87011,0.650726,0,0,0.333333,1,0.697616,0,0,0,4,bad
0.021909,1,0,0,0.333333,1,0.017566,19.416488,1,0.00889,12,bad
0.633796,0.10295,0,0,0.643678,1,0.27949,0.333333,0.224194,0.000027,5,bad
0.608053,0.096986,0.034722,0.083333,0.663793,0.916667,0.423422,135.710213,0.712713,0.050595,5.25,bad
1,1,0,0,1,1,1,42,1,0.031933,14,bad
0.428687,0.592282,0,0,1,1,0.428687,170,0.129252,1,25,bad
1,1,0,0.5,1,0.5,1,272.645475,1,0.440913,13,bad
0.744495,0.87423,0,0,0.666667,1,0.357138,88.102637,0.685938,0.211264,8,bad
0.291094,0.596034,0,0,1,1,0.224277,129.88413,0.737624,0.383811,5,bad
0.133719,1,0,0,0.444444,1,0.052554,94.5,0.721639,0.279918,9,bad
0.976898,0.097426,0,0,0.833333,1,0.976898,30,0.004272,0.502057,7,bad
0.081188,0.115812,0,0,0.833333,1,0.081188,0,0,0,8,bad
1,0.114133,0,0,1,1,1,44.666667,0.416667,0.049084,6,bad
0.022128,1,0,0,0.333333,1,0.012509,0,0,0,17,bad
0.594318,0.084889,0,0,1,1,0.732221,42.666667,0.345794,0.219966,16,bad
0.035966,1,0,0,1,1,0.035966,1.414214,0.11138,0.574774,25,bad
0.137389,0.671079,0,0,1,1,0.137389,144,0.136054,0.804706,17,bad
0.214746,1,0,0,1,1,0.214746,0,0,0,13,bad
1,1,0,1,1,0,1,510.129985,1,1,1,bad
0.754724,1,0.25,0,0.681818,1,0.371617,160.11467,1,0.008372,8.75,bad
0.125782,0.227728,0,0,1,1,0.125782,1,1,0.003642,20,bad
1,0.233404,0,0,1,1,1,125.58398,0.457346,1,21,bad
1,0.61805,0,0,1,1,1,0,0,0,3,bad
0.603935,1,0,0,0.714286,1,0.485928,0,0,0,21,bad
1,0.825012,0,0.2,1,0.8,1,204.680553,1,0.226098,18,bad
0.386682,1,0,0,0.714286,1,0.311126,0,0,0,21.5,bad
1,1,0,1,1,0,1,139.721041,1,1,10,bad
1,1,0,1,1,0,1,75.168727,1,1,7,bad
0.408032,0.52447,0,0,0.666667,1,0.263799,20,0.313253,0.019724,1,bad
0.091366,0.278993,0,0,0.666667,1,0.106093,43,1,0.013284,11,bad
0.569337,0.173012,0,0,1,1,0.478136,109.333333,0.016064,1,8,bad
1,0.187985,0,0,0.333333,1,0.689128,98,0.481928,0.029878,9,bad
1,0.601436,0,0.107143,1,0.892857,1,214.786459,0.861765,1,1,bad
0.963501,0.08171,0,0,0.666667,1,0.401195,60,0.012048,0.731707,5,bad
0,1,0,1,1,0,0,65.092479,1,0.018325,23,bad
0.359388,0.013027,0,0,1,1,0.359388,40,0.020151,0.558824,21,bad
1,1,0.333333,0,1,1,1,201.097901,1,0.505574,2,bad
