@relation name

@attribute avg_hover_time numeric
@attribute arrival_time numeric
@attribute clicks numeric
@attribute clickthroughs numeric
@attribute hovers numeric
@attribute unclicked_hovers numeric
@attribute max_hover_time numeric
@attribute cursor_trail numeric
@attribute cursor_movement numeric
@attribute cursor_speed numeric
@attribute position numeric
@attribute relevance {bad,good}

@data

1,1,0,0.045455,1,0.954545,1,142.889097,1,1,4.727273,bad
1,1,0.166667,0,1,1,1,138.386349,1,1,6,bad
1,1,0,0,1,1,1,127.189668,0.422383,0.747523,1.0625,bad
0.69917,0.518049,0,0.025641,0.791209,0.974359,0.856103,92.571314,1,1,3,bad
0.539225,1,0.034483,0.034483,0.794216,0.965517,0.453732,114.847517,0.215903,0.083875,5.37931,bad
0.967702,0.591083,0.02027,0.027027,0.793165,0.972973,0.462124,89.230648,0.497475,0.144283,4.27027,bad
1,0.470418,0.029044,0.009804,1,0.990196,1,213.811651,0.828529,0.222079,0.286765,bad
0.40529,0.903802,0.06,0,0.84,1,0.369629,86.622951,0.241971,1,5.48,bad
1,1,0,0,1,1,1,221.905982,1,0.04087,2,bad
0.150729,1,0,0,0.6,1,0.093146,93.779824,0.19465,1,8,bad
0.520505,1,0,0,0.786777,1,0.423256,91.603262,1,0.262837,6.363636,bad
1,1,0.00462,0.014925,1,0.985075,1,151.539629,1,1,1.059701,bad
0.889916,0.911015,0.037698,0.077381,1,0.922619,1,191.548453,0.49404,0.085632,3.166667,bad
0.718844,0.537468,0.035714,0,0.728571,1,0.765449,101.279511,0.87315,1,6.214286,bad
1,1,0,0.5,1,0.5,1,381.918001,1,1,3,bad
1,1,0.021212,0.024242,1,0.975758,1,229.108456,1,1,0.690909,bad
1,1,0,0,1,1,1,107.415083,1,1,15,bad
0.171805,0.955001,0,0,0.6,1,0.111738,74.135037,0.222799,0.127023,9,bad
1,1,0,0,1,1,1,182.389693,1,1,7,bad
0.215596,0.381249,0,0,1,1,0.215596,0,0,0,6,bad
0.450761,0.366081,0,0,1,1,0.482299,66.492824,0.325015,0.00975,1,bad
1,1,0.095614,0.023392,0.961722,0.976608,1,179.189169,1,0.742454,3,bad
0.13916,0.30938,0,0,0.666667,1,0.093038,74.408879,0.047115,1,5,bad
0.669713,0.864849,0.045977,0.016379,0.973782,0.983621,0.760233,180.477782,0.663721,0.818884,2,bad
1,1,0,0.5,1,0.5,1,58.602834,1,1,2,bad
1,1,0,1,1,0,1,0,1,1,3,bad
1,1,0,0,1,1,1,0,1,1,8,bad
1,0.966828,0,0,1,1,1,80,1,1,5,bad
1,0.292428,0,0,1,1,1,140.394938,1,0.262186,3,bad
1,0.595815,0.019231,0.076923,0.703297,0.923077,1,169.325932,1,0.381783,4,bad
0.053166,0.632803,0,0,1,1,0.039133,3,0.000158,1,9.666667,bad
1,1,0.208333,0.0625,0.71875,0.9375,1,192.592632,1,0.563864,9,bad
1,1,0.084165,0.043478,1,0.956522,1,203.93036,1,1,0,bad
1,1,0,0.142857,1,0.857143,1,206.139199,1,1,1,bad
1,1,0,0,1,1,1,116.543705,1,1,2,bad
1,1,0.028986,0.105072,1,0.894928,1,215.294022,1,1,1,bad
1,1,0,0,1,1,1,148,1,0.195251,47,bad
1,1,0,0,1,1,1,159.050307,1,0.109766,44,bad
1,1,0,0,1,1,1,56,1,0.074567,49,bad
1,1,0,0.5,1,0.5,1,69.904208,1,0.180401,55.5,bad
0.29385,0.896515,0,0,0.571429,1,0.240836,39.333333,0.494702,0.031173,9,bad
0.444144,0.776209,0,0,0.816327,1,0.510337,168.372723,0.26413,0.594458,11.285714,bad
0.221856,0.242544,0,0,0.666667,1,0.221344,58.071238,0.198443,0.012989,3,bad
0.623202,0.81287,0.166667,0,0.666667,1,0.902536,77.777604,0.159313,0.021742,7,bad
0.046768,0.416493,0,1,0.5,0,0.025544,217.134826,1,0.050987,12,bad
0.848619,0.276143,0.5,0.5,1,0.5,1,485.176485,1,0.019038,6,bad
0.62435,0.862677,0.029412,0,0.950875,1,0.641544,208.76231,0.558279,0.122642,0.294118,bad
0.785985,0.480958,0.007619,0.03619,0.671429,0.96381,0.63578,176.48544,0.358967,0.197284,2,bad
1,1,0,1,1,0,1,499.83232,1,1,37,bad
0.133996,0.267206,0,0,0.666667,1,0.149002,87.270156,0.070074,0.16342,4,bad
1,0.625164,0.020464,0.022902,0.868567,0.977098,1,162.443626,0.29734,0.082198,0.699307,bad
1,1,0.054444,0.073333,1,0.926667,1,233.032952,0.281937,0.174976,0,bad
0,1,0,1,0.5,0,0,122.114821,0.115664,1,4,bad
0.231145,0.505499,0,0,0.5,1,0.118374,126.035709,0.071093,1,1,bad
1,1,0.053333,0,1,1,1,126.012978,1,1,1,bad
1,1,0,0,1,1,1,150.743862,1,0.494242,3,bad
1,1,0,0,1,1,1,142,1,0.140455,9,bad
0.795936,0.036632,0,0,1,1,1,143.704938,0.983947,0.266676,1,bad
1,0.04631,0.083333,0,1,1,1,154.936544,1,0.144598,2,bad
1,0.616971,0,0,1,1,1,14.13941,0.647059,0.203433,24,bad
1,0.460712,0.2,0.2,1,0.8,1,151.707489,0.42212,0.017003,2,bad
1,0.275407,0,0,1,1,1,152.935571,1,0.239574,4,bad
