@RELATION mouseFeatures

@ATTRIBUTE avg_hover_time NUMERIC
@ATTRIBUTE arrival_time NUMERIC
@ATTRIBUTE clicks NUMERIC
@ATTRIBUTE clickthroughs NUMERIC
@ATTRIBUTE hovers NUMERIC
@ATTRIBUTE unclicked_hovers NUMERIC
@ATTRIBUTE max_hover_time NUMERIC
@ATTRIBUTE cursor_trail NUMERIC
@ATTRIBUTE cursor_movement NUMERIC
@ATTRIBUTE cursor_speed NUMERIC
@ATTRIBUTE position NUMERIC
@ATTRIBUTE relevance {bad,good}

@DATA
0.6525669717276791,0.25295309373718006,0.0,0.166666666666667,0.833333333333335,0.833333333333333,0.6170609342099614,262.801639876322,0.5168676177922518,0.26811684361325666,0.0,bad
1.0,0.21782153351583494,0.0,0.214285714285714,0.785714285714285,0.785714285714286,1.0,322.767938240544,0.6129193943220458,0.5392401323957873,1.0,bad
0.8383744072335921,0.017104548450344224,0.0,0.333333333333333,0.4444444444444433,0.666666666666667,0.765236905186923,619.231114934413,0.6732104700854687,0.04860737242303754,6.0,bad
0.27700471301051166,0.015448842024626609,0.037037037037037,0.0,0.45679012345679,1.0,0.2750302707460866,169.611946097961,0.147749980215258,0.37322368339173734,1.0,bad
0.46754629515876633,0.011998028605353978,0.0,0.0833333333333333,0.4722222222222234,0.916666666666667,0.35044456911647165,103.592903037299,0.4431701834045593,0.035440705468309984,3.83333333333333,bad
0.36148308312243527,0.007623867384105306,0.0,0.0,0.6666666666666666,1.0,0.287448360279492,156.843608310996,0.14329594017094033,0.05156852268419846,4.5,bad
0.24555271628295525,0.019210279398813042,0.0833333333333333,0.0,0.4444444444444433,1.0,0.245150541473283,194.666524435891,0.19394364316239301,0.3712701078475336,5.16666666666667,bad
0.34482419715472107,0.004506192734212239,0.0,0.0,0.5,1.0,0.2433824654460142,130.417224654115,0.20182291666666666,0.01723549098849424,3.5,bad
0.2694751325844039,0.01962759731086171,0.0526315789473684,0.0,0.38596491228070334,1.0,0.19750196626876015,185.980034123966,0.14851130229419712,0.08131105078461688,2.0,bad
0.30350868571709366,0.019050355229209906,0.0,0.0,0.5,1.0,0.25276686897536593,204.41216676217,0.3782051282051282,0.017639821770142432,6.5,bad
