"Instance_number","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
0,350,0,8910,0,1,1,0.037797,1,0.962203,0.072841,1,1,0.009655
1,340,10,8161,749,0.915937,0.971429,0.039995,0.971429,0.960005,0.076827,0.918035,1.058161,0.009722
2,328,22,7408,1502,0.831425,0.937143,0.042399,0.937143,0.957601,0.081128,0.835421,1.121761,0.009776
3,314,36,6649,2261,0.74624,0.897143,0.045096,0.897143,0.954904,0.085874,0.751944,1.193098,0.009806
4,314,36,6648,2262,0.746128,0.897143,0.045102,0.897143,0.954898,0.085886,0.751836,1.19327,0.009899
5,302,48,5880,3030,0.659933,0.862857,0.048852,0.862857,0.951148,0.092468,0.667603,1.292471,0.009935
6,302,48,5877,3033,0.659596,0.862857,0.048875,0.862857,0.951125,0.09251,0.667279,1.293099,0.009946
7,291,59,5106,3804,0.573064,0.831429,0.053919,0.831429,0.946081,0.10127,0.582829,1.426539,0.00997
8,291,59,5105,3805,0.572952,0.831429,0.053929,0.831429,0.946071,0.101288,0.582721,1.426803,0.009977
9,291,59,5104,3806,0.57284,0.831429,0.053939,0.831429,0.946061,0.101305,0.582613,1.427067,0.01002
10,291,59,5103,3807,0.572727,0.831429,0.053949,0.831429,0.946051,0.101323,0.582505,1.427332,0.010021
11,291,59,5101,3809,0.572503,0.831429,0.053969,0.831429,0.946031,0.101358,0.582289,1.427861,0.010056
12,291,59,5099,3811,0.572278,0.831429,0.053989,0.831429,0.946011,0.101394,0.582073,1.428391,0.010058
13,291,59,5096,3814,0.571942,0.831429,0.054019,0.831429,0.945981,0.101447,0.581749,1.429187,0.010066
14,291,59,5095,3815,0.571829,0.831429,0.054029,0.831429,0.945971,0.101464,0.581641,1.429452,0.010107
15,291,59,5091,3819,0.57138,0.831429,0.054069,0.831429,0.945931,0.101535,0.58121,1.430514,0.010143
16,291,59,5090,3820,0.571268,0.831429,0.054079,0.831429,0.945921,0.101553,0.581102,1.43078,0.010146
17,291,59,5088,3822,0.571044,0.831429,0.054099,0.831429,0.945901,0.101588,0.580886,1.431312,0.01016
18,291,59,5087,3823,0.570932,0.831429,0.054109,0.831429,0.945891,0.101606,0.580778,1.431578,0.010179
19,291,59,5085,3825,0.570707,0.831429,0.054129,0.831429,0.945871,0.101642,0.580562,1.432111,0.010182
20,282,68,4324,4586,0.485297,0.805714,0.061224,0.805714,0.938776,0.113801,0.497408,1.619825,0.010198
21,282,68,4322,4588,0.485073,0.805714,0.061251,0.805714,0.938749,0.113847,0.497192,1.620529,0.010223
22,276,74,3576,5334,0.401347,0.788571,0.071651,0.788571,0.928349,0.131366,0.415983,1.895683,0.01024
23,276,74,3575,5335,0.401235,0.788571,0.07167,0.788571,0.92833,0.131397,0.415875,1.896175,0.010258
24,276,74,3572,5338,0.400898,0.788571,0.071726,0.788571,0.928274,0.131491,0.415551,1.897654,0.010292
25,276,74,3569,5341,0.400561,0.788571,0.071782,0.788571,0.928218,0.131585,0.415227,1.899134,0.010298
26,276,74,3568,5342,0.400449,0.788571,0.0718,0.788571,0.9282,0.131617,0.415119,1.899628,0.010336
27,276,74,3566,5344,0.400224,0.788571,0.071838,0.788571,0.928162,0.131679,0.414903,1.900617,0.010339
28,276,74,3565,5345,0.400112,0.788571,0.071856,0.788571,0.928144,0.131711,0.414795,1.901112,0.01035
29,276,74,3563,5347,0.399888,0.788571,0.071894,0.788571,0.928106,0.131774,0.414579,1.902102,0.01036
30,276,74,3561,5349,0.399663,0.788571,0.071931,0.788571,0.928069,0.131837,0.414363,1.903094,0.010377
31,268,82,2787,6123,0.312795,0.765714,0.087725,0.765714,0.912275,0.157416,0.329914,2.320954,0.010422
32,268,82,2785,6125,0.31257,0.765714,0.087783,0.765714,0.912217,0.157508,0.329698,2.322474,0.01044
33,268,82,2784,6126,0.312458,0.765714,0.087811,0.765714,0.912189,0.157554,0.32959,2.323235,0.010457
34,268,82,2781,6129,0.312121,0.765714,0.087898,0.765714,0.912102,0.157693,0.329266,2.325521,0.010465
35,268,82,2779,6131,0.311897,0.765714,0.087955,0.765714,0.912045,0.157786,0.32905,2.327048,0.010508
36,268,82,2778,6132,0.311785,0.765714,0.087984,0.765714,0.912016,0.157833,0.328942,2.327812,0.010513
37,268,82,2776,6134,0.31156,0.765714,0.088042,0.765714,0.911958,0.157926,0.328726,2.329341,0.010534
38,268,82,2775,6135,0.311448,0.765714,0.088071,0.765714,0.911929,0.157972,0.328618,2.330107,0.01054
39,268,82,2774,6136,0.311336,0.765714,0.0881,0.765714,0.9119,0.158019,0.32851,2.330873,0.010541
40,268,82,2773,6137,0.311223,0.765714,0.088129,0.765714,0.911871,0.158065,0.328402,2.331639,0.010562
41,262,88,1995,6915,0.223906,0.748571,0.116083,0.748571,0.883917,0.200997,0.243737,3.071232,0.010598
42,262,88,1993,6917,0.223681,0.748571,0.116186,0.748571,0.883814,0.201152,0.243521,3.073956,0.010619
43,262,88,1992,6918,0.223569,0.748571,0.116238,0.748571,0.883762,0.201229,0.243413,3.07532,0.010639
44,262,88,1991,6919,0.223457,0.748571,0.116289,0.748571,0.883711,0.201306,0.243305,3.076685,0.010688
45,262,88,1990,6920,0.223345,0.748571,0.116341,0.748571,0.883659,0.201384,0.243197,3.078051,0.010691
46,262,88,1988,6922,0.22312,0.748571,0.116444,0.748571,0.883556,0.201538,0.242981,3.080787,0.010703
47,262,88,1987,6923,0.223008,0.748571,0.116496,0.748571,0.883504,0.201616,0.242873,3.082157,0.010706
48,262,88,1986,6924,0.222896,0.748571,0.116548,0.748571,0.883452,0.201694,0.242765,3.083528,0.010787
49,262,88,1985,6925,0.222783,0.748571,0.1166,0.748571,0.8834,0.201771,0.242657,3.084901,0.010797
50,262,88,1983,6927,0.222559,0.748571,0.116704,0.748571,0.883296,0.201927,0.242441,3.087649,0.010802
51,262,88,1982,6928,0.222447,0.748571,0.116756,0.748571,0.883244,0.202005,0.242333,3.089025,0.010805
52,262,88,1981,6929,0.222334,0.748571,0.116808,0.748571,0.883192,0.202083,0.242225,3.090402,0.010814
53,262,88,1979,6931,0.22211,0.748571,0.116912,0.748571,0.883088,0.202239,0.242009,3.09316,0.010815
54,262,88,1978,6932,0.221998,0.748571,0.116964,0.748571,0.883036,0.202317,0.241901,3.094541,0.010827
55,262,88,1977,6933,0.221886,0.748571,0.117017,0.748571,0.882983,0.202395,0.241793,3.095923,0.010874
56,262,88,1974,6936,0.221549,0.748571,0.117174,0.748571,0.882826,0.20263,0.241469,3.100077,0.01089
57,262,88,1973,6937,0.221437,0.748571,0.117226,0.748571,0.882774,0.202708,0.241361,3.101464,0.010911
58,262,88,1971,6939,0.221212,0.748571,0.117331,0.748571,0.882669,0.202865,0.241145,3.104242,0.010927
59,262,88,1970,6940,0.2211,0.748571,0.117384,0.748571,0.882616,0.202943,0.241037,3.105632,0.01093
60,262,88,1968,6942,0.220875,0.748571,0.117489,0.748571,0.882511,0.203101,0.240821,3.108418,0.010939
61,262,88,1966,6944,0.220651,0.748571,0.117594,0.748571,0.882406,0.203258,0.240605,3.111208,0.01094
62,259,91,1199,7711,0.134568,0.74,0.177641,0.74,0.822359,0.286504,0.157451,4.699863,0.010943
63,259,91,1197,7713,0.134343,0.74,0.177885,0.74,0.822115,0.286822,0.157235,4.706319,0.010988
64,259,91,1195,7715,0.134119,0.74,0.178129,0.74,0.821871,0.28714,0.157019,4.712792,0.01099
65,259,91,1194,7716,0.134007,0.74,0.178252,0.74,0.821748,0.287299,0.156911,4.716036,0.010993
66,259,91,1192,7718,0.133782,0.74,0.178498,0.74,0.821502,0.287618,0.156695,4.722536,0.011012
67,259,91,1191,7719,0.13367,0.74,0.178621,0.74,0.821379,0.287778,0.156587,4.725793,0.011054
68,259,91,1189,7721,0.133446,0.74,0.178867,0.74,0.821133,0.288098,0.156371,4.73232,0.011055
69,259,91,1188,7722,0.133333,0.74,0.178991,0.74,0.821009,0.288258,0.156263,4.735591,0.011088
70,259,91,1187,7723,0.133221,0.74,0.179115,0.74,0.820885,0.288419,0.156156,4.738866,0.011088
71,259,91,1186,7724,0.133109,0.74,0.179239,0.74,0.820761,0.288579,0.156048,4.742145,0.011097
72,259,91,1184,7726,0.132884,0.74,0.179487,0.74,0.820513,0.288901,0.155832,4.748718,0.011116
73,259,91,1183,7727,0.132772,0.74,0.179612,0.74,0.820388,0.289063,0.155724,4.752011,0.011169
74,259,91,1182,7728,0.13266,0.74,0.179736,0.74,0.820264,0.289224,0.155616,4.755309,0.011173
75,259,91,1181,7729,0.132548,0.74,0.179861,0.74,0.820139,0.289385,0.155508,4.758611,0.011175
76,259,91,1180,7730,0.132435,0.74,0.179986,0.74,0.820014,0.289547,0.1554,4.761918,0.011208
77,259,91,1179,7731,0.132323,0.74,0.180111,0.74,0.819889,0.289709,0.155292,4.765229,0.011269
78,259,91,1173,7737,0.13165,0.74,0.180866,0.74,0.819134,0.290685,0.154644,4.785196,0.011288
79,259,91,1172,7738,0.131538,0.74,0.180992,0.74,0.819008,0.290848,0.154536,4.788539,0.011301
80,259,91,1171,7739,0.131425,0.74,0.181119,0.74,0.818881,0.291011,0.154428,4.791888,0.011301
81,259,91,1168,7742,0.131089,0.74,0.1815,0.74,0.8185,0.291503,0.154104,4.801962,0.011317
82,259,91,1166,7744,0.130864,0.74,0.181754,0.74,0.818246,0.291831,0.153888,4.808702,0.011323
83,259,91,1163,7747,0.130527,0.74,0.182138,0.74,0.817862,0.292325,0.153564,4.818847,0.011333
84,259,91,1162,7748,0.130415,0.74,0.182266,0.74,0.817734,0.29249,0.153456,4.822238,0.011338
85,259,91,1160,7750,0.130191,0.74,0.182523,0.74,0.817477,0.292821,0.15324,4.829035,0.011374
86,259,91,1158,7752,0.129966,0.74,0.182781,0.74,0.817219,0.293152,0.153024,4.83585,0.011411
87,259,91,1157,7753,0.129854,0.74,0.18291,0.74,0.81709,0.293318,0.152916,4.839266,0.011412
88,259,91,1156,7754,0.129742,0.74,0.183039,0.74,0.816961,0.293484,0.152808,4.842686,0.011427
89,259,91,1154,7756,0.129517,0.74,0.183298,0.74,0.816702,0.293817,0.152592,4.84954,0.011432
90,259,91,1152,7758,0.129293,0.74,0.183558,0.74,0.816442,0.294151,0.152376,4.856414,0.011455
91,259,91,1150,7760,0.129068,0.74,0.183818,0.74,0.816182,0.294486,0.15216,4.863307,0.011456
92,259,91,1149,7761,0.128956,0.74,0.183949,0.74,0.816051,0.294653,0.152052,4.866761,0.011511
93,259,91,1148,7762,0.128844,0.74,0.18408,0.74,0.81592,0.294821,0.151944,4.87022,0.011568
94,259,91,1147,7763,0.128732,0.74,0.184211,0.74,0.815789,0.294989,0.151836,4.873684,0.011575
95,259,91,1146,7764,0.12862,0.74,0.184342,0.74,0.815658,0.295157,0.151728,4.877153,0.011593
96,259,91,1145,7765,0.128507,0.74,0.184473,0.74,0.815527,0.295325,0.15162,4.880627,0.0116
97,259,91,1144,7766,0.128395,0.74,0.184604,0.74,0.815396,0.295493,0.151512,4.884105,0.011606
98,259,91,1143,7767,0.128283,0.74,0.184736,0.74,0.815264,0.295662,0.151404,4.887589,0.011648
99,259,91,1142,7768,0.128171,0.74,0.184868,0.74,0.815132,0.295831,0.151296,4.891078,0.011652
100,258,92,1142,7768,0.128171,0.737143,0.184286,0.737143,0.815714,0.294857,0.151188,4.875673,0.011691
101,258,92,1139,7771,0.127834,0.737143,0.184681,0.737143,0.815319,0.295363,0.150864,4.886144,0.011695
102,258,92,1138,7772,0.127722,0.737143,0.184814,0.737143,0.815186,0.295533,0.150756,4.889644,0.011699
103,258,92,1137,7773,0.127609,0.737143,0.184946,0.737143,0.815054,0.295702,0.150648,4.893149,0.011704
104,258,92,1135,7775,0.127385,0.737143,0.185212,0.737143,0.814788,0.296041,0.150432,4.900174,0.011749
105,258,92,1132,7778,0.127048,0.737143,0.185612,0.737143,0.814388,0.296552,0.150108,4.91075,0.011771
106,258,92,1130,7780,0.126824,0.737143,0.185879,0.737143,0.814121,0.296893,0.149892,4.917826,0.011806
107,258,92,1129,7781,0.126712,0.737143,0.186013,0.737143,0.813987,0.297064,0.149784,4.921372,0.011836
108,257,93,1128,7782,0.126599,0.734286,0.18556,0.734286,0.81444,0.296254,0.149568,4.909376,0.011854
109,257,93,1127,7783,0.126487,0.734286,0.185694,0.734286,0.814306,0.296424,0.14946,4.912923,0.011903
110,257,93,1125,7785,0.126263,0.734286,0.185962,0.734286,0.814038,0.296767,0.149244,4.920033,0.011911
111,257,93,1122,7788,0.125926,0.734286,0.186367,0.734286,0.813633,0.297282,0.14892,4.930737,0.011953
112,257,93,1121,7789,0.125814,0.734286,0.186502,0.734286,0.813498,0.297454,0.148812,4.934315,0.011957
113,257,93,1119,7791,0.125589,0.734286,0.186773,0.734286,0.813227,0.297798,0.148596,4.941487,0.01196
114,257,93,1118,7792,0.125477,0.734286,0.186909,0.734286,0.813091,0.297971,0.148488,4.945081,0.012031
115,257,93,1117,7793,0.125365,0.734286,0.187045,0.734286,0.812955,0.298144,0.14838,4.94868,0.012097
116,257,93,1116,7794,0.125253,0.734286,0.187181,0.734286,0.812819,0.298317,0.148272,4.952284,0.012098
