"Instance_number","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
87,297,69,1084,8549,0.11253,0.811475,0.215062,0.811475,0.784938,0.340011,0.138114,5.875411,0.012263
88,297,69,1079,8554,0.112011,0.811475,0.215843,0.811475,0.784157,0.340987,0.137614,5.896761,0.012473
89,296,70,1076,8557,0.111699,0.808743,0.215743,0.808743,0.784257,0.340621,0.137214,5.89404,0.012618
90,296,70,1073,8560,0.111388,0.808743,0.216216,0.808743,0.783784,0.34121,0.136914,5.906956,0.012624
91,296,70,1071,8562,0.11118,0.808743,0.216533,0.808743,0.783467,0.341604,0.136714,5.915598,0.012697
92,296,70,1069,8564,0.110973,0.808743,0.21685,0.808743,0.78315,0.341999,0.136514,5.924266,0.012742
93,293,73,1066,8567,0.110661,0.800546,0.2156,0.800546,0.7844,0.33971,0.135914,5.890113,0.012936
94,292,74,1066,8567,0.110661,0.797814,0.215022,0.797814,0.784978,0.338747,0.135814,5.874333,0.01298
95,291,75,1065,8568,0.110557,0.795082,0.214602,0.795082,0.785398,0.337979,0.135614,5.86285,0.013061
96,290,76,1065,8568,0.110557,0.79235,0.214022,0.79235,0.785978,0.337013,0.135514,5.847015,0.013081
97,290,76,1064,8569,0.110454,0.79235,0.21418,0.79235,0.78582,0.337209,0.135414,5.851333,0.013159
98,290,76,1062,8571,0.110246,0.79235,0.214497,0.79235,0.785503,0.337602,0.135214,5.859989,0.013337
99,290,76,1061,8572,0.110142,0.79235,0.214656,0.79235,0.785344,0.337798,0.135114,5.864326,0.01347
100,290,76,1060,8573,0.110038,0.79235,0.214815,0.79235,0.785185,0.337995,0.135014,5.86867,0.013574
101,290,76,1059,8574,0.109935,0.79235,0.214974,0.79235,0.785026,0.338192,0.134913,5.873021,0.013664
102,290,76,1057,8576,0.109727,0.79235,0.215293,0.79235,0.784707,0.338587,0.134713,5.881741,0.013952
103,290,76,1056,8577,0.109623,0.79235,0.215453,0.79235,0.784547,0.338785,0.134613,5.886111,0.013968
104,288,78,1053,8580,0.109312,0.786885,0.214765,0.786885,0.785235,0.337434,0.134113,5.867312,0.014066
105,286,80,1047,8586,0.108689,0.781421,0.214554,0.781421,0.785446,0.336669,0.133313,5.861535,0.014095
106,286,80,1044,8589,0.108377,0.781421,0.215038,0.781421,0.784962,0.337264,0.133013,5.874757,0.014098
107,286,80,1043,8590,0.108274,0.781421,0.215199,0.781421,0.784801,0.337463,0.132913,5.879177,0.014173
108,285,81,1039,8594,0.107858,0.778689,0.215257,0.778689,0.784743,0.337278,0.132413,5.880745,0.014346
109,285,81,1036,8597,0.107547,0.778689,0.215746,0.778689,0.784254,0.337878,0.132113,5.8941,0.01437
110,285,81,1030,8603,0.106924,0.778689,0.21673,0.778689,0.78327,0.339084,0.131513,5.920994,0.01447
111,285,81,1028,8605,0.106716,0.778689,0.21706,0.778689,0.78294,0.339488,0.131313,5.930013,0.014483
112,285,81,1025,8608,0.106405,0.778689,0.217557,0.778689,0.782443,0.340095,0.131013,5.943593,0.015131
113,285,81,1024,8609,0.106301,0.778689,0.217723,0.778689,0.782277,0.340299,0.130913,5.948133,0.01524
114,285,81,1023,8610,0.106197,0.778689,0.21789,0.778689,0.78211,0.340502,0.130813,5.952681,0.015474
115,285,81,1022,8611,0.106094,0.778689,0.218057,0.778689,0.781943,0.340705,0.130713,5.957235,0.015484
116,285,81,1021,8612,0.10599,0.778689,0.218224,0.778689,0.781776,0.340909,0.130613,5.961797,0.015598
117,285,81,1020,8613,0.105886,0.778689,0.218391,0.778689,0.781609,0.341113,0.130513,5.966365,0.015769
118,282,84,1017,8616,0.105575,0.770492,0.21709,0.770492,0.78291,0.338739,0.129913,5.93083,0.015866
119,281,85,1014,8619,0.105263,0.76776,0.216988,0.76776,0.783012,0.33835,0.129513,5.928052,0.016076
120,281,85,1009,8624,0.104744,0.76776,0.217829,0.76776,0.782171,0.339372,0.129013,5.951029,0.016284
121,281,85,1007,8626,0.104536,0.76776,0.218168,0.76776,0.781832,0.339782,0.128813,5.96027,0.016497
122,280,86,1004,8629,0.104225,0.765027,0.218069,0.765027,0.781931,0.339394,0.128413,5.957561,0.016503
123,280,86,1003,8630,0.104121,0.765027,0.218239,0.765027,0.781761,0.3396,0.128313,5.962204,0.01654
124,279,87,1001,8632,0.103914,0.762295,0.217969,0.762295,0.782031,0.339004,0.128013,5.954835,0.016555
125,278,88,999,8634,0.103706,0.759563,0.217698,0.759563,0.782302,0.338405,0.127713,5.947431,0.016632
126,278,88,998,8635,0.103602,0.759563,0.217868,0.759563,0.782132,0.338611,0.127613,5.952092,0.01677
127,277,89,998,8635,0.103602,0.756831,0.217255,0.756831,0.782745,0.337599,0.127513,5.935333,0.016873
128,277,89,997,8636,0.103498,0.756831,0.217425,0.756831,0.782575,0.337805,0.127413,5.939992,0.017254
129,276,90,997,8636,0.103498,0.754098,0.216811,0.754098,0.783189,0.336791,0.127313,5.923197,0.017474
130,276,90,996,8637,0.103395,0.754098,0.216981,0.754098,0.783019,0.336996,0.127213,5.927853,0.017897
131,276,90,995,8638,0.103291,0.754098,0.217152,0.754098,0.782848,0.337202,0.127113,5.932517,0.018113
132,276,90,994,8639,0.103187,0.754098,0.217323,0.754098,0.782677,0.337408,0.127013,5.937189,0.018829
133,276,90,993,8640,0.103083,0.754098,0.217494,0.754098,0.782506,0.337615,0.126913,5.941867,0.019951
134,276,90,992,8641,0.102979,0.754098,0.217666,0.754098,0.782334,0.337821,0.126813,5.946553,0.020333
135,274,92,984,8649,0.102149,0.748634,0.217806,0.748634,0.782194,0.337438,0.125813,5.95039,0.02055
136,270,96,974,8659,0.101111,0.737705,0.217042,0.737705,0.782958,0.335404,0.124412,5.929511,0.02056
137,267,99,970,8663,0.100696,0.729508,0.215845,0.729508,0.784155,0.333125,0.123712,5.896809,0.020586
138,267,99,963,8670,0.099969,0.729508,0.217073,0.729508,0.782927,0.334586,0.123012,5.930368,0.020622
139,263,103,949,8684,0.098516,0.718579,0.216997,0.718579,0.783003,0.333333,0.121212,5.928279,0.020653
140,261,105,942,8691,0.097789,0.713115,0.216958,0.713115,0.783042,0.332696,0.120312,5.927211,0.020743
141,261,105,935,8698,0.097062,0.713115,0.218227,0.713115,0.781773,0.334187,0.119612,5.961902,0.020774
142,258,108,921,8712,0.095609,0.704918,0.21883,0.704918,0.78117,0.333981,0.117912,5.978351,0.021056
143,256,110,913,8720,0.094778,0.699454,0.218991,0.699454,0.781009,0.33355,0.116912,5.982751,0.021544
144,256,110,912,8721,0.094675,0.699454,0.219178,0.699454,0.780822,0.333768,0.116812,5.987873,0.021738
145,256,110,911,8722,0.094571,0.699454,0.219366,0.699454,0.780634,0.333986,0.116712,5.993004,0.021806
146,255,111,905,8728,0.093948,0.696721,0.219828,0.696721,0.780172,0.334207,0.116012,6.005618,0.022441
147,255,111,904,8729,0.093844,0.696721,0.220017,0.696721,0.779983,0.334426,0.115912,6.010799,0.023797
148,255,111,903,8730,0.09374,0.696721,0.220207,0.696721,0.779793,0.334646,0.115812,6.01599,0.023859
149,255,111,902,8731,0.093636,0.696721,0.220398,0.696721,0.779602,0.334865,0.115712,6.02119,0.026296
150,255,111,901,8732,0.093533,0.696721,0.220588,0.696721,0.779412,0.335085,0.115612,6.026398,0.027637
151,255,111,900,8733,0.093429,0.696721,0.220779,0.696721,0.779221,0.335306,0.115512,6.031616,0.027868
152,255,111,899,8734,0.093325,0.696721,0.220971,0.696721,0.779029,0.335526,0.115412,6.036843,0.032163
153,251,115,892,8741,0.092598,0.685792,0.219598,0.685792,0.780402,0.332671,0.114311,5.999333,0.03234
154,248,118,879,8754,0.091249,0.677596,0.220053,0.677596,0.779947,0.332217,0.112711,6.011782,0.032444
155,247,119,868,8765,0.090107,0.674863,0.221525,0.674863,0.778475,0.333558,0.111511,6.051981,0.032495
156,243,123,860,8773,0.089276,0.663934,0.220308,0.663934,0.779692,0.330837,0.110311,6.018749,0.032542
157,240,126,851,8782,0.088342,0.655738,0.219982,0.655738,0.780018,0.329444,0.109111,6.009827,0.032688
158,237,129,835,8798,0.086681,0.647541,0.221082,0.647541,0.778918,0.329624,0.107211,6.03989,0.032703
159,236,130,824,8809,0.085539,0.644809,0.222642,0.644809,0.777358,0.330996,0.106011,6.082493,0.032712
160,234,132,816,8817,0.084709,0.639344,0.222857,0.639344,0.777143,0.330508,0.105011,6.088384,0.032874
161,233,133,807,8826,0.083775,0.636612,0.224038,0.636612,0.775962,0.331437,0.10401,6.120657,0.0339
162,232,134,798,8835,0.08284,0.63388,0.225243,0.63388,0.774757,0.332378,0.10301,6.153557,0.042854
163,232,134,797,8836,0.082736,0.63388,0.225462,0.63388,0.774538,0.332616,0.10291,6.159537,0.042904
164,232,134,796,8837,0.082633,0.63388,0.225681,0.63388,0.774319,0.332855,0.10281,6.165529,0.045796
165,232,134,795,8838,0.082529,0.63388,0.225901,0.63388,0.774099,0.333094,0.10271,6.171533,0.048065
166,232,134,794,8839,0.082425,0.63388,0.226121,0.63388,0.773879,0.333333,0.10261,6.177548,0.049926
167,231,135,794,8839,0.082425,0.631148,0.225366,0.631148,0.774634,0.332135,0.10251,6.156921,0.053372
168,230,136,794,8839,0.082425,0.628415,0.224609,0.628415,0.775391,0.330935,0.10241,6.136254,0.057901
169,230,136,793,8840,0.082321,0.628415,0.224829,0.628415,0.775171,0.331174,0.10231,6.142253,0.059566
170,230,136,792,8841,0.082217,0.628415,0.225049,0.628415,0.774951,0.331412,0.10221,6.148263,0.067308
171,229,137,792,8841,0.082217,0.625683,0.22429,0.625683,0.77571,0.330209,0.10211,6.127527,0.074576
172,229,137,791,8842,0.082114,0.625683,0.22451,0.625683,0.77549,0.330447,0.10201,6.133534,0.09632
173,223,143,764,8869,0.079311,0.60929,0.225937,0.60929,0.774063,0.329638,0.09871,6.17253,0.096908
174,218,148,737,8896,0.076508,0.595628,0.228272,0.595628,0.771728,0.330053,0.09551,6.236323,0.09692
175,211,155,703,8930,0.072978,0.576503,0.230853,0.576503,0.769147,0.329688,0.091409,6.306839,0.097047
176,202,164,679,8954,0.070487,0.551913,0.229285,0.551913,0.770715,0.323978,0.088109,6.263988,0.097267
177,195,171,664,8969,0.06893,0.532787,0.227008,0.532787,0.772992,0.318367,0.085909,6.201788,0.09786
178,191,175,638,8995,0.066231,0.521858,0.230398,0.521858,0.769602,0.319665,0.082908,6.2944,0.097951
179,188,178,609,9024,0.06322,0.513661,0.235885,0.513661,0.764115,0.323302,0.079708,6.444289,0.098426
180,178,188,584,9049,0.060625,0.486339,0.233596,0.486339,0.766404,0.315603,0.076208,6.381761,0.09994
181,172,194,554,9079,0.057511,0.469945,0.236915,0.469945,0.763085,0.315018,0.072607,6.472429,0.104222
182,166,200,519,9114,0.053877,0.453552,0.242336,0.453552,0.757664,0.31589,0.068507,6.620534,0.164526
183,165,201,519,9114,0.053877,0.45082,0.241228,0.45082,0.758772,0.314286,0.068407,6.590272,0.169165
184,164,202,519,9114,0.053877,0.448087,0.240117,0.448087,0.759883,0.312679,0.068307,6.559921,0.18296
185,163,203,519,9114,0.053877,0.445355,0.239003,0.445355,0.760997,0.311069,0.068207,6.529482,0.199731
186,162,204,519,9114,0.053877,0.442623,0.237885,0.442623,0.762115,0.309456,0.068107,6.498953,0.2
187,161,205,519,9114,0.053877,0.439891,0.236765,0.439891,0.763235,0.307839,0.068007,6.468334,0.203643
188,161,205,518,9115,0.053773,0.439891,0.237113,0.439891,0.762887,0.308134,0.067907,6.47786,0.244668
189,161,205,517,9116,0.05367,0.439891,0.237463,0.439891,0.762537,0.308429,0.067807,6.487415,0.246777
190,160,206,516,9117,0.053566,0.437158,0.236686,0.437158,0.763314,0.307102,0.067607,6.466195,0.24813
191,160,206,515,9118,0.053462,0.437158,0.237037,0.437158,0.762963,0.307397,0.067507,6.475774,0.310536
192,160,206,514,9119,0.053358,0.437158,0.237389,0.437158,0.762611,0.307692,0.067407,6.485382,0.314763
193,160,206,512,9121,0.053151,0.437158,0.238095,0.437158,0.761905,0.308285,0.067207,6.504684,0.317285
194,159,207,512,9121,0.053151,0.434426,0.23696,0.434426,0.76304,0.306654,0.067107,6.473663,0.339704
195,159,207,511,9122,0.053047,0.434426,0.237313,0.434426,0.762687,0.30695,0.067007,6.483325,0.521798
196,158,208,511,9122,0.053047,0.431694,0.236173,0.431694,0.763827,0.305314,0.066907,6.45218,0.525548
197,157,209,511,9122,0.053047,0.428962,0.23503,0.428962,0.76497,0.303675,0.066807,6.420941,0.531137
198,157,209,510,9123,0.052943,0.428962,0.235382,0.428962,0.764618,0.303969,0.066707,6.430568,0.535075
199,155,211,510,9123,0.052943,0.423497,0.233083,0.423497,0.766917,0.300679,0.066507,6.367743,0.547877
200,154,212,510,9123,0.052943,0.420765,0.231928,0.420765,0.768072,0.299029,0.066407,6.336189,0.650993
201,154,212,509,9124,0.052839,0.420765,0.232278,0.420765,0.767722,0.29932,0.066307,6.345746,0.954232
202,136,230,468,9165,0.048583,0.371585,0.225166,0.371585,0.774834,0.280412,0.060406,6.151449,0.955003
203,115,251,422,9211,0.043808,0.314208,0.214153,0.314208,0.785847,0.254707,0.053705,5.850582,0.956846
204,101,265,376,9257,0.039032,0.275956,0.21174,0.275956,0.78826,0.23962,0.047705,5.784669,0.958396
205,84,282,327,9306,0.033946,0.229508,0.20438,0.229508,0.79562,0.216216,0.041104,5.583583,0.958422
206,70,296,278,9355,0.028859,0.191257,0.201149,0.191257,0.798851,0.196078,0.034803,5.495336,0.960193
207,58,308,224,9409,0.023253,0.15847,0.205674,0.15847,0.794326,0.179012,0.028203,5.61894,0.960786
208,42,324,172,9461,0.017855,0.114754,0.196262,0.114754,0.803738,0.144828,0.021402,5.361805,0.961266
209,28,338,117,9516,0.012146,0.076503,0.193103,0.076503,0.806897,0.109589,0.014501,5.275523,0.963988
210,13,353,61,9572,0.006332,0.035519,0.175676,0.035519,0.824324,0.059091,0.007401,4.799402,0.96581
211,0,366,0,9633,0,0,0,0,0,0,0,?,0.96582
