"Instance_number","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
127,253,169,995,10804,0.084329,0.599526,0.202724,0.599526,0.797276,0.302994,0.102119,5.87084,0.050606
128,252,170,994,10805,0.084244,0.597156,0.202247,0.597156,0.797753,0.302158,0.101956,5.857021,0.053796
129,252,170,993,10806,0.08416,0.597156,0.20241,0.597156,0.79759,0.30234,0.101874,5.861726,0.053931
130,252,170,992,10807,0.084075,0.597156,0.202572,0.597156,0.797428,0.302521,0.101792,5.866438,0.061543
131,251,171,992,10807,0.084075,0.594787,0.201931,0.594787,0.798069,0.301502,0.10171,5.847859,0.084307
132,240,182,968,10831,0.082041,0.56872,0.198675,0.56872,0.801325,0.294479,0.098846,5.753586,0.084378
133,230,192,936,10863,0.079329,0.545024,0.197256,0.545024,0.802744,0.289673,0.09541,5.712465,0.085041
134,223,199,902,10897,0.076447,0.528436,0.198222,0.528436,0.801778,0.2883,0.092055,5.740459,0.08653
135,215,207,870,10929,0.073735,0.509479,0.198157,0.509479,0.801843,0.285335,0.088782,5.738561,0.088278
136,208,214,840,10959,0.071192,0.492891,0.198473,0.492891,0.801527,0.282993,0.085754,5.74773,0.088563
137,200,222,802,10997,0.067972,0.473934,0.199601,0.473934,0.800399,0.280899,0.08199,5.780382,0.089419
138,194,228,768,11031,0.06509,0.459716,0.201663,0.459716,0.798337,0.280347,0.078717,5.840109,0.089506
139,182,240,729,11070,0.061785,0.43128,0.19978,0.43128,0.80022,0.273068,0.074544,5.785585,0.091907
140,176,246,700,11099,0.059327,0.417062,0.200913,0.417062,0.799087,0.271186,0.07168,5.81839,0.094128
141,167,255,673,11126,0.057039,0.395735,0.19881,0.395735,0.80119,0.264659,0.068734,5.757467,0.153062
142,167,255,672,11127,0.056954,0.395735,0.199046,0.395735,0.800954,0.264869,0.068652,5.76433,0.174773
143,166,256,672,11127,0.056954,0.393365,0.198091,0.393365,0.801909,0.263492,0.06857,5.73665,0.178698
144,165,257,672,11127,0.056954,0.390995,0.197133,0.390995,0.802867,0.262113,0.068489,5.708905,0.198237
145,164,258,672,11127,0.056954,0.388626,0.196172,0.388626,0.803828,0.260731,0.068407,5.681093,0.271465
146,163,259,669,11130,0.0567,0.386256,0.195913,0.386256,0.804087,0.259968,0.06808,5.673598,0.279515
147,163,259,668,11131,0.056615,0.386256,0.196149,0.386256,0.803851,0.260176,0.067998,5.680426,0.283715
148,163,259,666,11133,0.056445,0.386256,0.196622,0.386256,0.803378,0.260592,0.067834,5.69413,0.286871
149,163,259,665,11134,0.056361,0.386256,0.19686,0.386256,0.80314,0.2608,0.067752,5.701007,0.435634
150,162,260,665,11134,0.056361,0.383886,0.195889,0.383886,0.804111,0.259408,0.06767,5.672883,0.456851
151,161,261,665,11134,0.056361,0.381517,0.194915,0.381517,0.805085,0.258013,0.067589,5.64469,0.461469
152,160,262,665,11134,0.056361,0.379147,0.193939,0.379147,0.806061,0.256616,0.067507,5.61643,0.471631
153,159,263,664,11135,0.056276,0.376777,0.193196,0.376777,0.806804,0.255422,0.067343,5.59489,0.483192
154,158,264,663,11136,0.056191,0.374408,0.192448,0.374408,0.807552,0.254224,0.067179,5.573246,0.926425
155,138,284,604,11195,0.051191,0.327014,0.185984,0.327014,0.814016,0.237113,0.060715,5.386039,0.932418
156,122,300,540,11259,0.045767,0.2891,0.18429,0.2891,0.81571,0.225092,0.054169,5.336987,0.933463
157,107,315,477,11322,0.040427,0.253555,0.183219,0.253555,0.816781,0.212724,0.047787,5.305975,0.933686
158,91,331,413,11386,0.035003,0.21564,0.180556,0.21564,0.819444,0.196544,0.04124,5.228838,0.934851
159,72,350,345,11454,0.02924,0.170616,0.172662,0.170616,0.827338,0.171633,0.034122,5.000239,0.935086
160,60,362,280,11519,0.023731,0.14218,0.176471,0.14218,0.823529,0.15748,0.027821,5.110538,0.935689
161,46,376,216,11583,0.018307,0.109005,0.175573,0.109005,0.824427,0.134503,0.021439,5.08453,0.93664
162,30,392,148,11651,0.012543,0.07109,0.168539,0.07109,0.831461,0.1,0.014565,4.880851,0.939376
163,14,408,71,11728,0.006017,0.033175,0.164706,0.033175,0.835294,0.055227,0.006955,4.769836,0.940357
164,0,422,0,11799,0,0,0,0,0,0,0,?,0.940367
