"Instance_number","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
49,305,105,1523,12005,0.112581,0.743902,0.166849,0.743902,0.833151,0.272565,0.131152,5.672053,0.013399
50,305,105,1522,12006,0.112507,0.743902,0.16694,0.743902,0.83306,0.272687,0.13108,5.675157,0.013621
51,305,105,1521,12007,0.112433,0.743902,0.167032,0.743902,0.832968,0.272809,0.131009,5.678265,0.013919
52,304,106,1520,12008,0.11236,0.741463,0.166667,0.741463,0.833333,0.272158,0.130865,5.665854,0.014064
53,304,106,1519,12009,0.112286,0.741463,0.166758,0.741463,0.833242,0.272279,0.130794,5.668962,0.014168
54,304,106,1513,12015,0.111842,0.741463,0.167309,0.741463,0.832691,0.273013,0.130363,5.687681,0.014249
55,304,106,1512,12016,0.111768,0.741463,0.167401,0.741463,0.832599,0.273136,0.130291,5.690813,0.014389
56,303,107,1512,12016,0.111768,0.739024,0.166942,0.739024,0.833058,0.27236,0.13022,5.675219,0.014761
57,302,108,1508,12020,0.111473,0.736585,0.166851,0.736585,0.833149,0.272072,0.129861,5.672114,0.014912
58,301,109,1505,12023,0.111251,0.734146,0.166667,0.734146,0.833333,0.271661,0.129574,5.665854,0.015073
59,301,109,1500,12028,0.110881,0.734146,0.167129,0.734146,0.832871,0.272275,0.129215,5.681583,0.015261
60,301,109,1495,12033,0.110512,0.734146,0.167595,0.734146,0.832405,0.272892,0.128856,5.697401,0.015316
61,301,109,1494,12034,0.110438,0.734146,0.167688,0.734146,0.832312,0.273016,0.128785,5.700575,0.015461
62,299,111,1492,12036,0.11029,0.729268,0.166946,0.729268,0.833054,0.271695,0.128498,5.675344,0.015555
63,299,111,1485,12043,0.109772,0.729268,0.167601,0.729268,0.832399,0.272562,0.127995,5.697613,0.016034
64,299,111,1484,12044,0.109698,0.729268,0.167695,0.729268,0.832305,0.272686,0.127924,5.700808,0.016353
65,299,111,1483,12045,0.109624,0.729268,0.167789,0.729268,0.832211,0.27281,0.127852,5.704008,0.017562
66,299,111,1474,12054,0.108959,0.729268,0.168641,0.729268,0.831359,0.273935,0.127206,5.732962,0.017846
67,295,115,1462,12066,0.108072,0.719512,0.1679,0.719512,0.8321,0.272266,0.126058,5.707775,0.017988
68,294,116,1454,12074,0.107481,0.717073,0.168192,0.717073,0.831808,0.272475,0.125413,5.717715,0.018218
69,290,120,1444,12084,0.106742,0.707317,0.167243,0.707317,0.832757,0.270522,0.124408,5.685459,0.018671
70,289,121,1439,12089,0.106372,0.704878,0.167245,0.704878,0.832755,0.270346,0.123978,5.685527,0.018799
71,286,124,1436,12092,0.10615,0.697561,0.166086,0.697561,0.833914,0.268293,0.123547,5.646112,0.018876
72,286,124,1426,12102,0.105411,0.697561,0.167056,0.697561,0.832944,0.269557,0.12283,5.679092,0.018969
73,284,126,1416,12112,0.104672,0.692683,0.167059,0.692683,0.832941,0.269194,0.121969,5.679185,0.019165
74,283,127,1408,12120,0.10408,0.690244,0.167357,0.690244,0.832643,0.269396,0.121323,5.689308,0.019396
75,280,130,1401,12127,0.103563,0.682927,0.166568,0.682927,0.833432,0.267814,0.120606,5.662483,0.021339
76,280,130,1400,12128,0.103489,0.682927,0.166667,0.682927,0.833333,0.267943,0.120534,5.665854,0.023097
77,280,130,1399,12129,0.103415,0.682927,0.166766,0.682927,0.833234,0.268071,0.120462,5.669228,0.025459
78,277,133,1383,12145,0.102232,0.67561,0.166867,0.67561,0.833133,0.267633,0.119099,5.67268,0.02603
79,275,135,1361,12167,0.100606,0.670732,0.168093,0.670732,0.831907,0.268817,0.117377,5.714339,0.026305
80,268,142,1344,12184,0.099349,0.653659,0.166253,0.653659,0.833747,0.265084,0.115655,5.651794,0.026431
81,264,146,1326,12202,0.098019,0.643902,0.166038,0.643902,0.833962,0.264,0.114077,5.644473,0.02698
82,260,150,1309,12219,0.096762,0.634146,0.165711,0.634146,0.834289,0.262759,0.11257,5.633354,0.027337
83,260,150,1290,12238,0.095358,0.634146,0.167742,0.634146,0.832258,0.265306,0.111207,5.702408,0.027385
84,257,153,1272,12256,0.094027,0.626829,0.168084,0.626829,0.831916,0.265085,0.1097,5.714026,0.027483
85,250,160,1258,12270,0.092992,0.609756,0.165782,0.609756,0.834218,0.260688,0.108193,5.635796,0.027666
86,244,166,1241,12287,0.091736,0.595122,0.16431,0.595122,0.83569,0.25752,0.106543,5.58573,0.028312
87,241,169,1221,12307,0.090257,0.587805,0.164843,0.587805,0.835157,0.257479,0.104893,5.603847,0.035187
88,241,169,1220,12308,0.090183,0.587805,0.164956,0.587805,0.835044,0.257616,0.104821,5.607683,0.035274
89,241,169,1219,12309,0.090109,0.587805,0.165068,0.587805,0.834932,0.257754,0.10475,5.611524,0.045574
90,240,170,1219,12309,0.090109,0.585366,0.164496,0.585366,0.835504,0.256822,0.104678,5.592069,0.048923
91,240,170,1218,12310,0.090035,0.585366,0.164609,0.585366,0.835391,0.256959,0.104606,5.595905,0.06306
92,231,179,1195,12333,0.088335,0.563415,0.161992,0.563415,0.838008,0.251634,0.10231,5.506924,0.066861
93,225,185,1161,12367,0.085822,0.54878,0.162338,0.54878,0.837662,0.250557,0.09944,5.518689,0.066917
94,217,193,1127,12401,0.083309,0.529268,0.161458,0.529268,0.838542,0.247434,0.096427,5.488796,0.067345
95,209,201,1095,12433,0.080943,0.509756,0.160276,0.509756,0.839724,0.243874,0.093557,5.448605,0.067376
96,200,210,1052,12476,0.077765,0.487805,0.159744,0.487805,0.840256,0.240674,0.089826,5.430531,0.067524
97,196,214,1005,12523,0.07429,0.478049,0.163197,0.478049,0.836803,0.243327,0.086167,5.547913,0.067779
98,187,223,969,12559,0.071629,0.456098,0.161765,0.456098,0.838235,0.238825,0.082939,5.499211,0.070472
99,179,231,933,12595,0.068968,0.436585,0.160971,0.436585,0.839029,0.235217,0.079782,5.472236,0.071358
100,170,240,897,12631,0.066307,0.414634,0.159325,0.414634,0.840675,0.230196,0.076553,5.41628,0.07478
101,162,248,851,12677,0.062907,0.395122,0.159921,0.395122,0.840079,0.227688,0.072679,5.436535,0.160312
102,162,248,850,12678,0.062833,0.395122,0.160079,0.395122,0.839921,0.227848,0.072607,5.441907,0.200633
103,161,249,849,12679,0.062759,0.392683,0.159406,0.392683,0.840594,0.226761,0.072464,5.419024,0.307473
104,160,250,849,12679,0.062759,0.390244,0.158573,0.390244,0.841427,0.225511,0.072392,5.390703,0.539503
105,159,251,849,12679,0.062759,0.387805,0.157738,0.387805,0.842262,0.22426,0.07232,5.362326,0.85155
106,146,264,782,12746,0.057806,0.356098,0.157328,0.356098,0.842672,0.218236,0.066581,5.34837,0.859653
107,129,281,702,12826,0.051892,0.314634,0.155235,0.314634,0.844765,0.207897,0.059621,5.277221,0.860282
108,114,296,624,12904,0.046127,0.278049,0.154472,0.278049,0.845528,0.198606,0.052949,5.251279,0.862601
109,98,312,544,12984,0.040213,0.239024,0.152648,0.239024,0.847352,0.186312,0.046061,5.189287,0.866785
110,85,325,463,13065,0.034225,0.207317,0.155109,0.207317,0.844891,0.177453,0.039317,5.272966,0.867004
111,71,339,384,13144,0.028386,0.173171,0.156044,0.173171,0.843956,0.164162,0.032645,5.304733,0.86825
112,59,351,302,13226,0.022324,0.143902,0.163435,0.143902,0.836565,0.153048,0.0259,5.555989,0.872125
113,37,373,205,13323,0.015154,0.090244,0.152893,0.090244,0.847107,0.113497,0.017363,5.197601,0.875256
114,21,389,112,13416,0.008279,0.05122,0.157895,0.05122,0.842105,0.077348,0.009542,5.367651,0.885558
115,0,410,0,13528,0,0,0,0,0,0,0,?,0.885568
