"Instance_number","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
35,178,68,660,3928,0.143854,0.723577,0.212411,0.723577,0.787589,0.328413,0.173355,4.173953,0.016711
36,178,68,657,3931,0.1432,0.723577,0.213174,0.723577,0.786826,0.329325,0.172735,4.188949,0.016858
37,178,68,656,3932,0.142982,0.723577,0.213429,0.723577,0.786571,0.32963,0.172528,4.193972,0.01686
38,178,68,653,3935,0.142328,0.723577,0.2142,0.723577,0.7858,0.330548,0.171907,4.209112,0.016893
39,178,68,647,3941,0.14102,0.723577,0.215758,0.723577,0.784242,0.3324,0.170666,4.239724,0.016988
40,178,68,646,3942,0.140802,0.723577,0.216019,0.723577,0.783981,0.33271,0.170459,4.244869,0.017003
41,178,68,644,3944,0.140366,0.723577,0.216545,0.723577,0.783455,0.333333,0.170046,4.255198,0.017041
42,178,68,641,3947,0.139712,0.723577,0.217338,0.723577,0.782662,0.334272,0.169425,4.270784,0.017054
43,177,69,640,3948,0.139494,0.719512,0.216646,0.719512,0.783354,0.33302,0.169011,4.257187,0.017069
44,177,69,638,3950,0.139058,0.719512,0.217178,0.719512,0.782822,0.333648,0.168597,4.267634,0.017164
45,177,69,636,3952,0.138622,0.719512,0.217712,0.719512,0.782288,0.334278,0.168184,4.278133,0.01723
46,177,69,635,3953,0.138405,0.719512,0.21798,0.719512,0.78202,0.334594,0.167977,4.283401,0.017253
47,177,69,633,3955,0.137969,0.719512,0.218519,0.719512,0.781481,0.335227,0.167563,4.293978,0.01731
48,177,69,632,3956,0.137751,0.719512,0.218789,0.719512,0.781211,0.335545,0.167356,4.299285,0.017349
49,177,69,631,3957,0.137533,0.719512,0.219059,0.719512,0.780941,0.335863,0.167149,4.304606,0.017355
50,177,69,630,3958,0.137315,0.719512,0.219331,0.719512,0.780669,0.336182,0.166942,4.30994,0.017416
51,177,69,629,3959,0.137097,0.719512,0.219603,0.719512,0.780397,0.336502,0.166736,4.315288,0.017465
52,177,69,627,3961,0.136661,0.719512,0.220149,0.719512,0.779851,0.337143,0.166322,4.326022,0.017559
53,177,69,626,3962,0.136443,0.719512,0.220423,0.719512,0.779577,0.337464,0.166115,4.33141,0.017634
54,177,69,625,3963,0.136225,0.719512,0.220698,0.719512,0.779302,0.337786,0.165908,4.33681,0.017651
55,177,69,624,3964,0.136007,0.719512,0.220974,0.719512,0.779026,0.338109,0.165701,4.342225,0.017715
56,177,69,623,3965,0.135789,0.719512,0.22125,0.719512,0.77875,0.338432,0.165494,4.347652,0.017761
57,177,69,618,3970,0.134699,0.719512,0.222642,0.719512,0.777358,0.340058,0.16446,4.374996,0.0178
58,177,69,617,3971,0.134481,0.719512,0.222922,0.719512,0.777078,0.340385,0.164253,4.380506,0.017831
59,177,69,614,3974,0.133827,0.719512,0.223767,0.719512,0.776233,0.341369,0.163633,4.39712,0.017887
60,177,69,613,3975,0.133609,0.719512,0.224051,0.719512,0.775949,0.341699,0.163426,4.402686,0.017939
61,177,69,612,3976,0.133391,0.719512,0.224335,0.719512,0.775665,0.342029,0.163219,4.408266,0.018037
62,177,69,611,3977,0.133173,0.719512,0.224619,0.719512,0.775381,0.34236,0.163012,4.41386,0.018093
63,177,69,609,3979,0.132738,0.719512,0.225191,0.719512,0.774809,0.343023,0.162598,4.425092,0.018105
64,177,69,608,3980,0.13252,0.719512,0.225478,0.719512,0.774522,0.343356,0.162391,4.430729,0.018152
65,177,69,607,3981,0.132302,0.719512,0.225765,0.719512,0.774235,0.343689,0.162185,4.43638,0.018194
66,177,69,606,3982,0.132084,0.719512,0.226054,0.719512,0.773946,0.344023,0.161978,4.442046,0.018206
67,177,69,605,3983,0.131866,0.719512,0.226343,0.719512,0.773657,0.344358,0.161771,4.447726,0.018337
68,177,69,603,3985,0.13143,0.719512,0.226923,0.719512,0.773077,0.345029,0.161357,4.459131,0.018341
69,176,70,603,3985,0.13143,0.715447,0.225931,0.715447,0.774069,0.343415,0.16115,4.43963,0.018394
70,176,70,602,3986,0.131212,0.715447,0.226221,0.715447,0.773779,0.34375,0.160943,4.445336,0.018457
71,176,70,601,3987,0.130994,0.715447,0.226512,0.715447,0.773488,0.344086,0.160736,4.451057,0.018464
72,176,70,600,3988,0.130776,0.715447,0.226804,0.715447,0.773196,0.344423,0.16053,4.456793,0.018518
73,176,70,598,3990,0.13034,0.715447,0.22739,0.715447,0.77261,0.345098,0.160116,4.468309,0.018637
74,176,70,595,3993,0.129686,0.715447,0.228275,0.715447,0.771725,0.346116,0.159495,4.485696,0.018767
75,176,70,594,3994,0.129468,0.715447,0.228571,0.715447,0.771429,0.346457,0.159288,4.491521,0.018817
76,176,70,592,3996,0.129032,0.715447,0.229167,0.715447,0.770833,0.34714,0.158875,4.503218,0.018913
77,176,70,591,3997,0.128814,0.715447,0.229465,0.715447,0.770535,0.347483,0.158668,4.509089,0.018914
78,176,70,589,3999,0.128378,0.715447,0.230065,0.715447,0.769935,0.34817,0.158254,4.520878,0.018917
79,176,70,587,4001,0.127942,0.715447,0.230668,0.715447,0.769332,0.34886,0.15784,4.532728,0.018957
80,176,70,585,4003,0.127507,0.715447,0.231275,0.715447,0.768725,0.349553,0.157427,4.544641,0.018982
81,176,70,583,4005,0.127071,0.715447,0.231884,0.715447,0.768116,0.350249,0.157013,4.556616,0.019217
82,176,70,582,4006,0.126853,0.715447,0.23219,0.715447,0.76781,0.350598,0.156806,4.562627,0.019327
83,176,70,580,4008,0.126417,0.715447,0.232804,0.715447,0.767196,0.351297,0.156392,4.574698,0.019391
84,176,70,579,4009,0.126199,0.715447,0.233113,0.715447,0.766887,0.351648,0.156185,4.580757,0.019678
85,176,70,578,4010,0.125981,0.715447,0.233422,0.715447,0.766578,0.352,0.155978,4.586832,0.01986
86,176,70,577,4011,0.125763,0.715447,0.233732,0.715447,0.766268,0.352352,0.155772,4.592924,0.019871
87,175,71,576,4012,0.125545,0.711382,0.233023,0.711382,0.766977,0.351053,0.155358,4.57899,0.019902
88,175,71,574,4014,0.125109,0.711382,0.233645,0.711382,0.766355,0.351759,0.154944,4.591216,0.019914
89,175,71,573,4015,0.124891,0.711382,0.233957,0.711382,0.766043,0.352113,0.154737,4.597354,0.019951
90,175,71,572,4016,0.124673,0.711382,0.23427,0.711382,0.76573,0.352467,0.15453,4.603509,0.020084
91,174,72,572,4016,0.124673,0.707317,0.233244,0.707317,0.766756,0.350806,0.154324,4.583339,0.020335
92,174,72,569,4019,0.124019,0.707317,0.234186,0.707317,0.765814,0.351871,0.153703,4.601845,0.020426
93,174,72,567,4021,0.123583,0.707317,0.234818,0.707317,0.765182,0.352584,0.153289,4.614265,0.020436
94,174,72,566,4022,0.123365,0.707317,0.235135,0.707317,0.764865,0.352941,0.153082,4.620501,0.020438
95,174,72,565,4023,0.123147,0.707317,0.235453,0.707317,0.764547,0.353299,0.152875,4.626753,0.020727
96,174,72,564,4024,0.122929,0.707317,0.235772,0.707317,0.764228,0.353659,0.152669,4.633023,0.020989
97,174,72,563,4025,0.122711,0.707317,0.236092,0.707317,0.763908,0.354018,0.152462,4.639309,0.021192
98,174,72,562,4026,0.122493,0.707317,0.236413,0.707317,0.763587,0.354379,0.152255,4.645612,0.021416
99,174,72,561,4027,0.122276,0.707317,0.236735,0.707317,0.763265,0.35474,0.152048,4.651933,0.02172
100,174,72,560,4028,0.122058,0.707317,0.237057,0.707317,0.762943,0.355102,0.151841,4.658271,0.021754
101,174,72,559,4029,0.12184,0.707317,0.237381,0.707317,0.762619,0.355465,0.151634,4.664626,0.021797
102,174,72,557,4031,0.121404,0.707317,0.23803,0.707317,0.76197,0.356192,0.151221,4.677388,0.02188
103,174,72,556,4032,0.121186,0.707317,0.238356,0.707317,0.761644,0.356557,0.151014,4.683796,0.022416
104,174,72,555,4033,0.120968,0.707317,0.238683,0.707317,0.761317,0.356923,0.150807,4.69022,0.022434
105,174,72,554,4034,0.12075,0.707317,0.239011,0.707317,0.760989,0.35729,0.1506,4.696663,0.022825
106,174,72,552,4036,0.120314,0.707317,0.239669,0.707317,0.760331,0.358025,0.150186,4.709602,0.022871
107,174,72,548,4040,0.119442,0.707317,0.240997,0.707317,0.759003,0.359504,0.149359,4.735694,0.022895
108,173,73,543,4045,0.118352,0.703252,0.24162,0.703252,0.75838,0.359667,0.148118,4.747933,0.022974
109,173,73,542,4046,0.118134,0.703252,0.241958,0.703252,0.758042,0.360042,0.147911,4.754574,0.023109
110,173,73,540,4048,0.117698,0.703252,0.242637,0.703252,0.757363,0.360792,0.147497,4.767911,0.023167
111,172,74,539,4049,0.11748,0.699187,0.241913,0.699187,0.758087,0.359457,0.147083,4.753685,0.023273
112,172,74,536,4052,0.116827,0.699187,0.242938,0.699187,0.757062,0.360587,0.146463,4.773828,0.023545
113,172,74,532,4056,0.115955,0.699187,0.244318,0.699187,0.755682,0.362105,0.145635,4.800952,0.023787
114,172,74,530,4058,0.115519,0.699187,0.245014,0.699187,0.754986,0.362869,0.145221,4.81463,0.024309
115,172,74,529,4059,0.115301,0.699187,0.245364,0.699187,0.754636,0.363252,0.145014,4.821498,0.024575
116,172,74,528,4060,0.115083,0.699187,0.245714,0.699187,0.754286,0.363636,0.144808,4.828386,0.024602
117,172,74,527,4061,0.114865,0.699187,0.246066,0.699187,0.753934,0.364021,0.144601,4.835293,0.024688
118,172,74,526,4062,0.114647,0.699187,0.246418,0.699187,0.753582,0.364407,0.144394,4.842221,0.024783
119,172,74,525,4063,0.114429,0.699187,0.246772,0.699187,0.753228,0.364793,0.144187,4.849168,0.024961
120,172,74,520,4068,0.113339,0.699187,0.248555,0.699187,0.751445,0.366738,0.143153,4.884205,0.025118
121,172,74,519,4069,0.113121,0.699187,0.248915,0.699187,0.751085,0.367129,0.142946,4.891273,0.025674
122,172,74,516,4072,0.112467,0.699187,0.25,0.699187,0.75,0.368308,0.142325,4.912602,0.025848
123,172,74,515,4073,0.112249,0.699187,0.250364,0.699187,0.749636,0.368703,0.142118,4.919752,0.025969
124,172,74,513,4075,0.111813,0.699187,0.251095,0.699187,0.748905,0.369495,0.141705,4.934117,0.026589
125,172,74,512,4076,0.111595,0.699187,0.251462,0.699187,0.748538,0.369892,0.141498,4.94133,0.026755
126,172,74,511,4077,0.111378,0.699187,0.25183,0.699187,0.74817,0.370291,0.141291,4.948565,0.027106
127,172,74,510,4078,0.11116,0.699187,0.252199,0.699187,0.747801,0.37069,0.141084,4.955821,0.027628
128,172,74,509,4079,0.110942,0.699187,0.25257,0.699187,0.74743,0.37109,0.140877,4.963098,0.02802
129,172,74,508,4080,0.110724,0.699187,0.252941,0.699187,0.747059,0.37149,0.14067,4.970397,0.02805
130,172,74,507,4081,0.110506,0.699187,0.253314,0.699187,0.746686,0.371892,0.140463,4.977717,0.028527
131,172,74,506,4082,0.110288,0.699187,0.253687,0.699187,0.746313,0.372294,0.140257,4.985059,0.028658
132,172,74,505,4083,0.11007,0.699187,0.254062,0.699187,0.745938,0.372698,0.14005,4.992422,0.029695
133,172,74,504,4084,0.109852,0.699187,0.254438,0.699187,0.745562,0.373102,0.139843,4.999808,0.03043
134,169,77,501,4087,0.109198,0.686992,0.252239,0.686992,0.747761,0.368996,0.138602,4.956595,0.030794
135,169,77,497,4091,0.108326,0.686992,0.253754,0.686992,0.746246,0.370614,0.137774,4.986364,0.030799
136,168,78,493,4095,0.107454,0.682927,0.25416,0.682927,0.74584,0.370452,0.13674,4.994354,0.030813
137,166,80,486,4102,0.105929,0.674797,0.254601,0.674797,0.745399,0.36971,0.134878,5.003018,0.031039
138,166,80,484,4104,0.105493,0.674797,0.255385,0.674797,0.744615,0.370536,0.134464,5.018412,0.031065
139,163,83,481,4107,0.104839,0.662602,0.253106,0.662602,0.746894,0.366292,0.133223,4.973628,0.03107
140,162,84,479,4109,0.104403,0.658537,0.25273,0.658537,0.74727,0.365276,0.132602,4.966249,0.031221
141,161,85,474,4114,0.103313,0.654472,0.253543,0.654472,0.746457,0.365494,0.131361,4.982229,0.031519
142,160,86,469,4119,0.102223,0.650407,0.254372,0.650407,0.745628,0.365714,0.13012,4.998514,0.031528
143,160,86,465,4123,0.101351,0.650407,0.256,0.650407,0.744,0.367394,0.129293,5.030504,0.031958
144,160,86,464,4124,0.101133,0.650407,0.25641,0.650407,0.74359,0.367816,0.129086,5.038566,0.033192
145,159,87,464,4124,0.101133,0.646341,0.255217,0.646341,0.744783,0.365938,0.128879,5.015112,0.036484
146,159,87,463,4125,0.100915,0.646341,0.255627,0.646341,0.744373,0.366359,0.128672,5.023175,0.037233
147,159,87,462,4126,0.100697,0.646341,0.256039,0.646341,0.743961,0.366782,0.128465,5.031264,0.040236
148,159,87,461,4127,0.10048,0.646341,0.256452,0.646341,0.743548,0.367206,0.128258,5.039378,0.040634
149,159,87,460,4128,0.100262,0.646341,0.256866,0.646341,0.743134,0.36763,0.128051,5.04752,0.042337
150,158,88,460,4128,0.100262,0.642276,0.255663,0.642276,0.744337,0.365741,0.127844,5.02389,0.042918
151,158,88,457,4131,0.099608,0.642276,0.256911,0.642276,0.743089,0.367015,0.127224,5.048397,0.043774
152,157,89,450,4138,0.098082,0.638211,0.258649,0.638211,0.741351,0.368113,0.125569,5.08256,0.043841
153,155,91,446,4142,0.09721,0.630081,0.257903,0.630081,0.742097,0.365998,0.124328,5.067908,0.04395
154,152,94,443,4145,0.096556,0.617886,0.255462,0.617886,0.744538,0.361474,0.123086,5.019936,0.044107
155,150,96,438,4150,0.095466,0.609756,0.255102,0.609756,0.744898,0.359712,0.121638,5.012859,0.044145
156,150,96,434,4154,0.094595,0.609756,0.256849,0.609756,0.743151,0.361446,0.120811,5.047193,0.044169
157,148,98,431,4157,0.093941,0.601626,0.255613,0.601626,0.744387,0.358788,0.119777,5.022902,0.044205
158,147,99,427,4161,0.093069,0.597561,0.256098,0.597561,0.743902,0.358537,0.118742,5.032421,0.044482
159,147,99,425,4163,0.092633,0.597561,0.256993,0.597561,0.743007,0.359413,0.118329,5.050017,0.04479
160,146,100,418,4170,0.091107,0.593496,0.258865,0.593496,0.741135,0.360494,0.116674,5.086807,0.059301
161,146,100,417,4171,0.090889,0.593496,0.259325,0.593496,0.740675,0.360939,0.116467,5.095843,0.066859
162,145,101,417,4171,0.090889,0.589431,0.258007,0.589431,0.741993,0.358911,0.11626,5.069945,0.10188
163,141,105,409,4179,0.089146,0.573171,0.256364,0.573171,0.743636,0.354271,0.113777,5.03765,0.10293
164,135,111,397,4191,0.08653,0.54878,0.253759,0.54878,0.746241,0.347044,0.110054,4.986475,0.103775
165,132,114,387,4201,0.08435,0.536585,0.254335,0.536585,0.745665,0.345098,0.107365,4.997791,0.104089
166,128,118,377,4211,0.082171,0.520325,0.253465,0.520325,0.746535,0.340879,0.104468,4.980697,0.104239
167,127,119,370,4218,0.080645,0.51626,0.255533,0.51626,0.744467,0.341857,0.102813,5.021331,0.104394
168,123,123,361,4227,0.078684,0.5,0.254132,0.5,0.745868,0.336986,0.100124,4.993802,0.104754
169,118,128,349,4239,0.076068,0.479675,0.252677,0.479675,0.747323,0.330996,0.096607,4.965199,0.106267
170,111,135,337,4251,0.073452,0.45122,0.247768,0.45122,0.752232,0.319885,0.092677,4.868739,0.107877
171,107,139,321,4267,0.069965,0.434959,0.25,0.434959,0.75,0.317507,0.08854,4.912602,0.108228
172,106,140,312,4276,0.068003,0.430894,0.253589,0.430894,0.746411,0.319277,0.086471,4.983117,0.126649
173,106,140,311,4277,0.067786,0.430894,0.254197,0.430894,0.745803,0.319759,0.086264,4.995067,0.204735
174,106,140,310,4278,0.067568,0.430894,0.254808,0.430894,0.745192,0.320242,0.086057,5.007075,0.242855
175,106,140,309,4279,0.06735,0.430894,0.255422,0.430894,0.744578,0.320726,0.08585,5.01914,0.266034
176,104,142,309,4279,0.06735,0.422764,0.251816,0.422764,0.748184,0.31563,0.085436,4.948286,0.272077
177,104,142,308,4280,0.067132,0.422764,0.252427,0.422764,0.747573,0.316109,0.08523,4.960297,0.273627
178,104,142,307,4281,0.066914,0.422764,0.253041,0.422764,0.746959,0.316591,0.085023,4.972366,0.274108
179,103,143,307,4281,0.066914,0.418699,0.25122,0.418699,0.74878,0.314024,0.084816,4.936566,0.277174
180,102,144,307,4281,0.066914,0.414634,0.249389,0.414634,0.750611,0.31145,0.084609,4.90059,0.284952
181,101,145,307,4281,0.066914,0.410569,0.247549,0.410569,0.752451,0.308869,0.084402,4.864439,0.290259
182,101,145,306,4282,0.066696,0.410569,0.248157,0.410569,0.751843,0.309342,0.084195,4.876391,0.337418
183,101,145,305,4283,0.066478,0.410569,0.248768,0.410569,0.751232,0.309816,0.083988,4.888402,0.373036
184,101,145,304,4284,0.06626,0.410569,0.249383,0.410569,0.750617,0.310292,0.083782,4.900472,0.424722
185,101,145,303,4285,0.066042,0.410569,0.25,0.410569,0.75,0.310769,0.083575,4.912602,0.43877
186,101,145,302,4286,0.065824,0.410569,0.25062,0.410569,0.74938,0.311248,0.083368,4.924792,0.439773
187,99,147,302,4286,0.065824,0.402439,0.246883,0.402439,0.753117,0.306028,0.082954,4.851347,0.884285
188,88,158,279,4309,0.060811,0.357724,0.239782,0.357724,0.760218,0.287113,0.075921,4.711814,0.89261
189,76,170,252,4336,0.054926,0.308943,0.231707,0.308943,0.768293,0.264808,0.067853,4.553143,0.893678
190,66,180,224,4364,0.048823,0.268293,0.227586,0.268293,0.772414,0.246269,0.059992,4.472161,0.896406
191,55,191,194,4394,0.042284,0.223577,0.220884,0.223577,0.779116,0.222222,0.05151,4.340451,0.897466
192,47,199,165,4423,0.035963,0.191057,0.221698,0.191057,0.778302,0.20524,0.043856,4.356458,0.900153
193,37,209,134,4454,0.029207,0.150407,0.216374,0.150407,0.783626,0.177458,0.035374,4.251842,0.900675
194,26,220,105,4483,0.022886,0.105691,0.198473,0.105691,0.801527,0.137931,0.0271,3.900081,0.903924
195,16,230,72,4516,0.015693,0.065041,0.181818,0.065041,0.818182,0.095808,0.018204,3.572801,0.905535
196,9,237,38,4550,0.008282,0.036585,0.191489,0.036585,0.808511,0.061433,0.009723,3.762844,0.91443
197,0,246,0,4588,0,0,0,0,0,0,0,?,0.91444
