"Instance_number","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
58,276,65,950,6991,0.119632,0.809384,0.225122,0.809384,0.774878,0.352265,0.148032,5.467634,0.014525
59,276,65,948,6993,0.11938,0.809384,0.22549,0.809384,0.77451,0.352716,0.14779,5.476568,0.014621
60,275,66,948,6993,0.11938,0.806452,0.224857,0.806452,0.775143,0.351662,0.14767,5.461187,0.014655
61,274,67,948,6993,0.11938,0.803519,0.224223,0.803519,0.775777,0.350608,0.147549,5.445781,0.014674
62,273,68,948,6993,0.11938,0.800587,0.223587,0.800587,0.776413,0.349552,0.147428,5.43035,0.014681
63,273,68,947,6994,0.119255,0.800587,0.22377,0.800587,0.77623,0.349776,0.147307,5.434801,0.015175
64,272,69,947,6994,0.119255,0.797654,0.223134,0.797654,0.776866,0.348718,0.147187,5.419336,0.015212
65,271,70,945,6996,0.119003,0.794721,0.222862,0.794721,0.777138,0.348105,0.146824,5.412732,0.015438
66,271,70,942,6999,0.118625,0.794721,0.223413,0.794721,0.776587,0.348777,0.146462,5.426119,0.015711
67,271,70,940,7001,0.118373,0.794721,0.223782,0.794721,0.776218,0.349227,0.146221,5.435081,0.015952
68,271,70,937,7004,0.117995,0.794721,0.224338,0.794721,0.775662,0.349903,0.145858,5.448578,0.016108
69,270,71,935,7006,0.117743,0.791789,0.224066,0.791789,0.775934,0.349288,0.145496,5.441988,0.016208
70,270,71,931,7010,0.11724,0.791789,0.224813,0.791789,0.775187,0.350195,0.145013,5.460113,0.016337
71,269,72,927,7014,0.116736,0.788856,0.224916,0.788856,0.775084,0.350033,0.14441,5.462632,0.016462
72,269,72,925,7016,0.116484,0.788856,0.225293,0.788856,0.774707,0.350489,0.144168,5.471782,0.016498
73,269,72,924,7017,0.116358,0.788856,0.225482,0.788856,0.774518,0.350717,0.144047,5.476369,0.01652
74,268,73,921,7020,0.11598,0.785924,0.225399,0.785924,0.774601,0.350327,0.143564,5.474365,0.017219
75,266,75,917,7024,0.115477,0.780059,0.224852,0.780059,0.775148,0.349081,0.14284,5.46107,0.017502
76,266,75,916,7025,0.115351,0.780059,0.225042,0.780059,0.774958,0.349311,0.142719,5.46569,0.017554
77,265,76,914,7027,0.115099,0.777126,0.224767,0.777126,0.775233,0.348684,0.142357,5.458998,0.017943
78,264,77,913,7028,0.114973,0.774194,0.224299,0.774194,0.775701,0.347826,0.142115,5.447639,0.018127
79,263,78,911,7030,0.114721,0.771261,0.22402,0.771261,0.77598,0.347195,0.141753,5.440872,0.018208
80,262,79,908,7033,0.114343,0.768328,0.223932,0.768328,0.776068,0.34679,0.14127,5.438715,0.01839
81,260,81,904,7037,0.11384,0.762463,0.223368,0.762463,0.776632,0.345515,0.140546,5.425018,0.018627
82,259,82,902,7039,0.113588,0.759531,0.223084,0.759531,0.776916,0.344874,0.140184,5.418117,0.018647
83,258,83,899,7042,0.11321,0.756598,0.22299,0.756598,0.77701,0.344459,0.139701,5.415857,0.018695
84,258,83,897,7044,0.112958,0.756598,0.223377,0.756598,0.776623,0.34492,0.139459,5.425235,0.018752
85,258,83,893,7048,0.112454,0.756598,0.224153,0.756598,0.775847,0.345845,0.138976,5.444089,0.018777
86,258,83,892,7049,0.112328,0.756598,0.224348,0.756598,0.775652,0.346076,0.138855,5.448823,0.019235
87,258,83,891,7050,0.112202,0.756598,0.224543,0.756598,0.775457,0.346309,0.138735,5.453565,0.020129
88,258,83,890,7051,0.112077,0.756598,0.224739,0.756598,0.775261,0.346541,0.138614,5.458316,0.02162
89,255,86,883,7058,0.111195,0.747801,0.224077,0.747801,0.775923,0.344828,0.137406,5.442253,0.022209
90,254,87,876,7065,0.110314,0.744868,0.224779,0.744868,0.775221,0.345343,0.13644,5.459289,0.022241
91,251,90,871,7070,0.109684,0.73607,0.223708,0.73607,0.776292,0.343131,0.135475,5.433275,0.022268
92,251,90,866,7075,0.109054,0.73607,0.224709,0.73607,0.775291,0.344307,0.134871,5.457596,0.022288
93,251,90,858,7083,0.108047,0.73607,0.22633,0.73607,0.77367,0.346207,0.133905,5.496966,0.02257
94,250,91,849,7092,0.106913,0.733138,0.22748,0.733138,0.77252,0.347222,0.132697,5.524884,0.022825
95,249,92,842,7099,0.106032,0.730205,0.228231,0.730205,0.771769,0.347765,0.131731,5.543135,0.0229
96,249,92,836,7105,0.105276,0.730205,0.229493,0.730205,0.770507,0.349229,0.131007,5.573788,0.023024
97,244,97,825,7116,0.103891,0.715543,0.228251,0.715543,0.771749,0.346099,0.129075,5.543614,0.023276
98,242,99,823,7118,0.103639,0.709677,0.22723,0.709677,0.77277,0.344239,0.128592,5.518825,0.025337
99,242,99,822,7119,0.103513,0.709677,0.227444,0.709677,0.772556,0.344484,0.128471,5.524012,0.02583
100,242,99,821,7120,0.103387,0.709677,0.227658,0.709677,0.772342,0.344729,0.128351,5.529208,0.025926
101,242,99,820,7121,0.103262,0.709677,0.227872,0.709677,0.772128,0.344975,0.12823,5.534415,0.027527
102,242,99,819,7122,0.103136,0.709677,0.228087,0.709677,0.771913,0.345221,0.128109,5.539631,0.028777
103,242,99,818,7123,0.10301,0.709677,0.228302,0.709677,0.771698,0.345468,0.127988,5.544857,0.030461
104,241,100,818,7123,0.10301,0.706745,0.227573,0.706745,0.772427,0.344286,0.127868,5.527159,0.031118
105,241,100,817,7124,0.102884,0.706745,0.227788,0.706745,0.772212,0.344532,0.127747,5.532383,0.032684
106,238,103,807,7134,0.101624,0.697947,0.227751,0.697947,0.772249,0.343434,0.126177,5.531482,0.032719
107,236,105,798,7143,0.100491,0.692082,0.22824,0.692082,0.77176,0.343273,0.124849,5.54335,0.032996
108,235,106,792,7149,0.099736,0.68915,0.228822,0.68915,0.771178,0.343567,0.124004,5.557485,0.033113
109,234,107,785,7156,0.098854,0.686217,0.229637,0.686217,0.770363,0.344118,0.123038,5.577281,0.033263
110,231,110,780,7161,0.098224,0.677419,0.228487,0.677419,0.771513,0.341716,0.122072,5.549344,0.033421
111,230,111,770,7171,0.096965,0.674487,0.23,0.674487,0.77,0.343028,0.120744,5.5861,0.033712
112,229,112,757,7184,0.095328,0.671554,0.232252,0.671554,0.767748,0.345139,0.119053,5.640783,0.034251
113,227,114,749,7192,0.094321,0.665689,0.232582,0.665689,0.767418,0.344723,0.117846,5.648809,0.034679
114,226,115,740,7201,0.093187,0.662757,0.233954,0.662757,0.766046,0.34583,0.116638,5.682143,0.034801
115,223,118,728,7213,0.091676,0.653959,0.23449,0.653959,0.76551,0.345201,0.114827,5.69515,0.043456
116,223,118,727,7214,0.09155,0.653959,0.234737,0.653959,0.765263,0.345469,0.114707,5.701145,0.050141
117,223,118,726,7215,0.091424,0.653959,0.234984,0.653959,0.765016,0.345736,0.114586,5.707153,0.053154
118,223,118,725,7216,0.091298,0.653959,0.235232,0.653959,0.764768,0.346005,0.114465,5.713173,0.055909
119,223,118,724,7217,0.091172,0.653959,0.23548,0.653959,0.76452,0.346273,0.114344,5.719206,0.084344
120,215,126,706,7235,0.088906,0.630499,0.233442,0.630499,0.766558,0.340729,0.111205,5.669695,0.087391
121,212,129,683,7258,0.086009,0.621701,0.236872,0.621701,0.763128,0.343042,0.108066,5.752991,0.087924
122,205,136,662,7279,0.083365,0.601173,0.236448,0.601173,0.763552,0.339404,0.104685,5.742693,0.088077
123,198,143,636,7305,0.080091,0.580645,0.23741,0.580645,0.76259,0.337021,0.1007,5.766071,0.088133
124,192,149,613,7328,0.077194,0.56305,0.238509,0.56305,0.761491,0.335079,0.097199,5.792769,0.088923
125,186,155,599,7342,0.075431,0.545455,0.236943,0.545455,0.763057,0.330373,0.094784,5.754719,0.089685
126,178,163,581,7360,0.073165,0.521994,0.234519,0.521994,0.765481,0.323636,0.091645,5.695857,0.090854
127,171,170,566,7375,0.071276,0.501466,0.232022,0.501466,0.767978,0.317254,0.088988,5.635202,0.092749
128,163,178,546,7395,0.068757,0.478006,0.229901,0.478006,0.770099,0.310476,0.085607,5.583702,0.096673
129,160,181,525,7416,0.066113,0.469208,0.233577,0.469208,0.766423,0.311891,0.082709,5.672967,0.18069
130,160,181,524,7417,0.065987,0.469208,0.233918,0.469208,0.766082,0.312195,0.082589,5.681261,0.245232
131,160,181,523,7418,0.065861,0.469208,0.234261,0.469208,0.765739,0.3125,0.082468,5.689579,0.246379
132,160,181,522,7419,0.065735,0.469208,0.234604,0.469208,0.765396,0.312805,0.082347,5.697921,0.258173
133,160,181,521,7420,0.065609,0.469208,0.234949,0.469208,0.765051,0.313112,0.082227,5.706288,0.267572
134,159,182,520,7421,0.065483,0.466276,0.234168,0.466276,0.765832,0.311765,0.081985,5.687327,0.282591
135,158,183,520,7421,0.065483,0.463343,0.233038,0.463343,0.766962,0.310108,0.081864,5.659893,0.423402
136,158,183,519,7422,0.065357,0.463343,0.233383,0.463343,0.766617,0.310413,0.081744,5.668254,0.430693
137,157,184,519,7422,0.065357,0.460411,0.232249,0.460411,0.767751,0.308751,0.081623,5.64071,0.435709
138,157,184,518,7423,0.065231,0.460411,0.232593,0.460411,0.767407,0.309055,0.081502,5.649067,0.494986
139,157,184,517,7424,0.065105,0.460411,0.232938,0.460411,0.767062,0.30936,0.081381,5.657448,0.602791
140,157,184,516,7425,0.064979,0.460411,0.233284,0.460411,0.766716,0.309665,0.081261,5.665855,0.885098
141,137,204,476,7465,0.059942,0.40176,0.223491,0.40176,0.776509,0.287212,0.074016,5.428014,0.88717
142,121,220,433,7508,0.054527,0.354839,0.218412,0.354839,0.781588,0.270391,0.066892,5.304647,0.895945
143,106,235,386,7555,0.048608,0.31085,0.215447,0.31085,0.784553,0.254502,0.059406,5.232649,0.897394
144,92,249,338,7603,0.042564,0.269795,0.213953,0.269795,0.786047,0.238651,0.05192,5.196372,0.897855
145,78,263,288,7653,0.036267,0.228739,0.213115,0.228739,0.786885,0.220651,0.044192,5.176001,0.899807
146,60,281,232,7709,0.029215,0.175953,0.205479,0.175953,0.794521,0.189573,0.035257,4.99056,0.900136
147,45,296,181,7760,0.022793,0.131965,0.199115,0.131965,0.800885,0.15873,0.027288,4.835985,0.902597
148,27,314,124,7817,0.015615,0.079179,0.178808,0.079179,0.821192,0.109756,0.018232,4.342778,0.903145
149,15,326,69,7872,0.008689,0.043988,0.178571,0.043988,0.821429,0.070588,0.010142,4.337034,0.917372
150,0,341,0,7941,0,0,0,0,0,0,0,?,0.917382
