"Instance_number","True Positives","False Negatives","False Positives","True Negatives","False Positive Rate","True Positive Rate","Precision","Recall","Fallout","FMeasure","Sample Size","Lift","Threshold"
96,47,52,100,1479,0.063331,0.474747,0.319728,0.474747,0.680272,0.382114,0.087604,5.419226,0.135202
97,46,53,96,1483,0.060798,0.464646,0.323944,0.464646,0.676056,0.381743,0.084625,5.490681,0.352578
98,46,53,94,1485,0.059531,0.464646,0.328571,0.464646,0.671429,0.384937,0.083433,5.56912,0.35517
99,46,53,92,1487,0.058265,0.464646,0.333333,0.464646,0.666667,0.388186,0.082241,5.649832,0.360924
100,46,53,91,1488,0.057631,0.464646,0.335766,0.464646,0.664234,0.389831,0.081645,5.691071,0.452249
101,46,53,90,1489,0.056998,0.464646,0.338235,0.464646,0.661765,0.391489,0.081049,5.732917,0.525
102,46,53,89,1490,0.056365,0.464646,0.340741,0.464646,0.659259,0.393162,0.080453,5.775383,0.525182
103,45,54,89,1490,0.056365,0.454545,0.335821,0.454545,0.664179,0.386266,0.079857,5.691995,0.539904
104,45,54,88,1491,0.055731,0.454545,0.338346,0.454545,0.661654,0.387931,0.079261,5.734792,0.937198
105,39,60,83,1496,0.052565,0.393939,0.319672,0.393939,0.680328,0.352941,0.072706,5.418281,0.945886
106,36,63,77,1502,0.048765,0.363636,0.318584,0.363636,0.681416,0.339623,0.067342,5.399839,0.948286
107,29,70,70,1509,0.044332,0.292929,0.292929,0.292929,0.707071,0.292929,0.058999,4.965004,0.950811
108,26,73,62,1517,0.039265,0.262626,0.295455,0.262626,0.704545,0.278075,0.052443,5.007805,0.953045
109,24,75,54,1525,0.034199,0.242424,0.307692,0.242424,0.692308,0.271186,0.046484,5.215229,0.953945
110,20,79,45,1534,0.028499,0.20202,0.307692,0.20202,0.692308,0.243902,0.038737,5.215229,0.954465
111,14,85,36,1543,0.022799,0.141414,0.28,0.141414,0.72,0.187919,0.029797,4.745859,0.960749
112,9,90,25,1554,0.015833,0.090909,0.264706,0.090909,0.735294,0.135338,0.020262,4.486631,0.961896
113,4,95,13,1566,0.008233,0.040404,0.235294,0.040404,0.764706,0.068966,0.010131,3.988116,0.963472
114,0,99,0,1579,0,0,0,0,0,0,0,?,0.963482
